snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-06-01,0xde8d57b468151f6b7a4349779500a2d73b5ebd1c,167,new,new_popular,low,46.568,52,1,1.0,1.0,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,9972,403,10375,3241,19.432,glm-5.3
2022-06-01,0xec03f88b042ceac3b70055479faaf6e40714592e,19,new,new_popular,low,46.568,44,1,3.0,0.3333333333333333,,,,,0,,,,,0,3,0,0,0,,240.685,glm-5.3
2022-06-01,0x602bf034f4f1093fab668bb270b4c6fb0627e41e,163,new,new_tail,low,106.24,52,1,4.5,0.2222222222222222,2.0,2.0,2.0,0.5,1,reinforce,False,22.0,0.045454545454545456,1,4,9987,452,10439,3270,15.935,glm-5.3
2022-06-01,0x9be773d7c6485cd2d964af355d1c2fdbfb6bfa36,181,new,new_tail,low,106.24,52,1,4.5,0.2222222222222222,1.0,2.0,1.0,1.0,1,weaken,True,1.0,1.0,1,4,9963,414,10377,3234,266.88,glm-5.3
2022-06-01,0x2879271e69cbebbd2cefc8c3ed1a1feeb74a52f8,227,new,new_tail,high,1255.936,52,1,16.5,0.06060606060606061,,,,,0,,,5.0,0.2,1,3,3142,90,3232,3232,197.117,glm-5.3
2022-06-01,0x7b4e32d7c0a0bab8083e3e9767a5af2472b5ccfe,551,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,7.0,0.14285714285714285,1,3,3138,82,3220,3220,197.069,glm-5.3
2022-06-01,0xeb7a4fbd6cea4f2c2c710a9c43fd9489748d0456,70,new,new_popular,low,46.568,51,1,1.0,1.0,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9804,403,10207,3173,34.179,glm-5.3
2022-06-01,0xf08755720ffee568d320c7daa9f5822b82c4f7a8,951,new,new_tail,high,1255.936,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9971,392,10363,3225,86.579,glm-5.3
2022-06-01,0xf99c4affa82b8b73ea40b3c0506c4b67cfeef7b7,115,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,5.0,0.2,1,3,3134,69,3203,3203,252.878,glm-5.3
2022-06-01,0x841ffb5bd368fee8ad0354dc050bb2fa0ed2d716,416,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9977,378,10355,3222,70.117,glm-5.3
2022-06-01,0x6cc129ab1b518f6d5deca9d4737ca0e958d0a14a,100,new,new_tail,low,106.24,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,245.103,glm-5.3
2022-06-01,0xe3d001173d5c3543aad4e518a659addcd865088e,240,new,new_popular,high,216.32,52,1,1.0,1.0,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9987,468,10455,3259,12.282,glm-5.3
2022-06-01,0xaab2767ddda8c56a14673a5ba98271775cd16028,107,new,new_popular,low,46.568,44,1,6.0,0.16666666666666666,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,8598,498,9096,2851,17.956,glm-5.3
2022-06-01,0xd298440a9a02434fa9d7a8af85ac5d8d1d9db304,742,new,new_popular,high,216.32,52,1,8.0,0.125,6.0,6.0,6.0,0.16666666666666666,1,,0,6.0,0.16666666666666666,1,4,9626,372,9998,3244,283.901,glm-5.3
2022-06-01,0xe944d7e8e1cd968f1d7a9a8b59ecf3c634232dda,320,new,new_popular,high,216.32,52,1,7.0,0.14285714285714285,2.0,6.0,2.0,0.5,1,reinforce,True,2.0,0.5,1,4,9957,565,10522,3267,56.375,glm-5.3
2022-06-01,0x886401edc67d9078705fb2b52b125fe578555671,127,new,new_popular,low,46.568,52,1,1.0,1.0,,5.0,5.0,0.2,0,,,5.0,0.2,1,3,6357,189,6546,3236,102.532,glm-5.3
2022-06-01,0x539fdbe326d64b72f556be591507ceccd21838a3,665,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9983,349,10332,3226,11.949,glm-5.3
2022-06-01,0x698fa6437475f3f86df33ea0cb612ad529954811,355,new,new_tail,high,1255.936,52,1,8.0,0.125,4.0,4.0,4.0,0.25,1,,0,,,0,4,6488,221,6709,,294.263,glm-5.3
2022-06-01,0xd7d126110624a753cd36a5bbcc0345825ee428ec,567,new,new_tail,high,1255.936,52,1,10.5,0.09523809523809523,2.0,2.0,2.0,0.5,1,reinforce,False,,,0,4,6828,346,7174,,139.727,glm-5.3
2022-06-01,0xf4bd13e9f02e82d110994b68471e196b3e8deb68,190,new,new_popular,high,216.32,52,1,18.0,0.05555555555555555,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9951,418,10369,3221,15.535,glm-5.3
2022-06-01,0x6a632bcd9bf1817626b366b11d5bff5fb8d7d947,215,new,new_tail,high,1255.936,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9990,419,10409,3274,12.101,glm-5.3
2022-06-01,0xb609095e4488cec036e1a97315844d59dc130bfa,473,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,1.0,,1.0,1.0,0,,,,,0,3,3263,131,3394,,182.087,glm-5.3
2022-06-01,0xd05d9b1d70756d8dc0cd7ba1b17c33b38600e8f2,69,new,new_popular,low,46.568,51,1,7.0,0.14285714285714285,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9792,444,10236,3182,13.982,glm-5.3
2022-06-01,0xfa1afc4534fc9f80a552e61dd04cd8a172c821a6,1250,new,new_popular,high,216.32,52,1,5.0,0.2,6.0,,6.0,0.16666666666666666,0,,,6.0,0.16666666666666666,1,3,6411,215,6626,3229,154.717,glm-5.3
2022-06-01,0x251764ce2619b69c6784f853e1b58601c6dc7afc,1067,new,new_tail,high,1255.936,52,1,2.5,0.4,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9959,465,10424,3217,14.496,glm-5.3
2022-06-01,0x9b7feb7510c2162be71991798319fc89eea7a1cb,4157,new,new_tail,high,1255.936,52,1,2.5,0.4,13.0,13.0,13.0,0.07692307692307693,1,same,False,13.0,0.07692307692307693,1,4,9961,505,10466,3227,15.446,glm-5.3
2022-06-01,0x5572fc084df6d7126215ac7547b4d3571de53857,695,new,new_popular,high,216.32,52,1,9.0,0.1111111111111111,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9977,473,10450,3226,16.0,glm-5.3
2022-06-01,0xc9abee401ca74fcd5a2b45f7f4ce11a13c5bd7a2,57,new,new_tail,low,106.24,52,1,28.0,0.03571428571428571,1.0,,1.0,1.0,0,,,1.0,1.0,1,3,6413,208,6621,3220,171.433,glm-5.3
2022-06-01,0xe4b870aaecdb94eb3a438448fffc5c1ebec5e3ac,248,new,new_popular,high,216.32,52,1,5.0,0.2,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9975,379,10354,3216,155.26,glm-5.3
2022-06-01,0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,424,new,new_popular,high,216.32,52,1,14.0,0.07142857142857142,3.0,,3.0,0.3333333333333333,0,,,3.0,0.3333333333333333,1,3,6415,209,6624,3226,128.45,glm-5.3
2022-06-01,0x77d04628a093b243d9750f32893766c3d0b0449d,549,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,,1.0,1.0,0,,,1.0,1.0,1,3,6409,207,6616,3219,139.736,glm-5.3
2022-06-01,0xd20cb9aa18a2185120d7c63d93899646e5ecf025,434,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9969,427,10396,3235,12.139,glm-5.3
2022-06-01,0x3724f1da2eea68fadba7144c392a79bdc63a1154,1471,new,new_tail,high,1255.936,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9968,402,10370,3218,9.74,glm-5.3
2022-06-01,0x394c9b10ef5adb99d0a133cfb53e0680147ee18f,54,new,new_popular,low,46.568,52,1,27.5,0.03636363636363636,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9975,370,10345,3242,10.281,glm-5.3
2022-06-01,0x1f7ed1ac71aec7a4eadb6cbcfca7f287301412f2,965,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9971,385,10356,3209,17.203,glm-5.3
2022-06-01,0xc20a4a6fd0dce286afad550d2266965caf8cee5e,2368,new,new_popular,high,216.32,52,1,12.0,0.08333333333333333,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9980,427,10407,3228,10.745,glm-5.3
2022-06-01,0xeb2c9193d3791dceb1a6b97dab0ed98a2371cb4e,607,new,new_tail,high,1255.936,52,1,23.0,0.043478260869565216,,4.0,4.0,0.25,0,,,4.0,0.25,1,3,6359,204,6563,3237,107.439,glm-5.3
2022-06-01,0x215a1c629ce625422f61ea7fbbb37015a1a9f1f8,533,new,new_tail,high,1255.936,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9957,524,10481,3271,25.164,glm-5.3
2022-06-01,0x53e262aa44d9fd193be60ab035c41f97ef4eea2a,2178,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9968,335,10303,3222,33.527,glm-5.3
2022-06-01,0x0ff596ccb490f553a236e5c12e04c5869ae2f512,75,new,new_popular,low,46.568,52,1,24.0,0.041666666666666664,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9957,409,10366,3213,21.607,glm-5.3
2022-06-01,0xa2eea73ce0bd569a98463d16a0b4e4b31c53469d,614,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9968,462,10430,3234,19.666,glm-5.3
2022-06-01,0x6cbe546c3502e1ec7be992db2bc49f852de0fdac,322,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,,28.0,28.0,0.03571428571428571,0,,,28.0,0.03571428571428571,1,3,6353,213,6566,3257,117.916,glm-5.3
2022-06-01,0xc6e7a4b569d4ffa6d4a5988bb2129aae9067acfb,725,new,new_tail,high,1255.936,52,1,2.5,0.4,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9974,425,10399,3237,10.708,glm-5.3
2022-06-01,0xd65abc83eb9e8afb42c37cbc4d5230404b07a6bc,51,new,new_tail,low,106.24,52,1,34.5,0.028985507246376812,4.5,4.5,4.5,0.2222222222222222,1,reinforce,False,4.5,0.2222222222222222,1,4,9969,369,10338,3228,51.553,glm-5.3
2022-06-01,0xa1feee83866d08907c683967af9270d15075d4c2,425,new,new_tail,high,1255.936,52,1,8.5,0.11764705882352941,20.0,20.0,20.0,0.05,1,reinforce,False,20.0,0.05,1,4,9983,408,10391,3233,75.915,glm-5.3
2022-06-01,0x5a78d816a50de9e6b4464dfd33a41d30b6434f75,91,new,new_popular,low,46.568,52,1,15.5,0.06451612903225806,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9972,411,10383,3241,84.271,glm-5.3
2022-06-01,0x5b8faa5b2b1ee214e92cb0fe8a099a5081650c12,477,new,new_tail,high,1255.936,52,1,8.0,0.125,5.0,,5.0,0.2,0,,,,,0,3,3265,147,3412,,200.707,glm-5.3
2022-06-01,0xa221f8c497fab925073c182edb4d305145b20f5f,1539,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9950,347,10297,3215,14.23,glm-5.3
2022-06-01,0x126f066a7cec41152893803fb55b80cbbc5413cf,547,new,new_popular,high,216.32,52,1,1.0,1.0,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9974,503,10477,3256,14.947,glm-5.3
2022-06-01,0xd6c46240cda69e8e6d6952ed8fa8f046b15fb4b1,1858,new,new_popular,high,216.32,52,1,8.0,0.125,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9981,416,10397,3231,14.577,glm-5.3
2022-06-01,0x580e51098bcbde30e08786c6ebf33064fbd70590,512,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,10.0,10.0,10.0,0.1,1,reinforce,False,10.0,0.1,1,4,9978,373,10351,3231,68.866,glm-5.3
2022-06-01,0x6a4cf3f1ef9d0a369d47a949acebf8ecc443c575,413,new,new_popular,high,216.32,52,1,5.5,0.18181818181818182,12.0,11.0,11.0,0.09090909090909091,1,,1,,,0,4,6483,244,6727,,181.287,glm-5.3
2022-06-01,0x34204500659a7acd437dee2d4f2f8ff2b4356ebb,355,new,new_tail,high,1255.936,52,1,16.5,0.06060606060606061,2.0,2.0,2.0,0.5,1,reinforce,False,2.0,0.5,1,4,9984,436,10420,3239,66.551,glm-5.3
2022-06-01,0x633a031abdf9edf25ad45e7f58c1705219fcfa66,310,new,new_popular,high,216.32,52,1,5.0,0.2,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9969,411,10380,3242,14.183,glm-5.3
2022-06-01,0x78918036a8e4b9179bee3cab57110a3397986e44,72,new,new_popular,low,46.568,52,1,11.0,0.09090909090909091,23.0,23.0,23.0,0.043478260869565216,1,reinforce,False,23.0,0.043478260869565216,1,4,9972,527,10499,3237,18.534,glm-5.3
2022-06-01,0x4fbd0b40e7948cf0646906a318d63c85c1161f91,199,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,187.489,glm-5.3
2022-06-01,0x0fc6fe8ed427ca62ef70151be1ce3668004ed64b,235,new,new_popular,high,216.32,52,1,1.0,1.0,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9966,458,10424,3220,14.847,glm-5.3
2022-06-01,0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,1232,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,176.579,glm-5.3
2022-06-01,0x4275a631950b3b4091465472a2af0f59c5e55f8b,332,new,new_popular,low,46.568,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,171.713,glm-5.3
2022-06-01,0x189089d0aca331a7528a8237a281a3fd184585b3,448,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9971,431,10402,3218,12.476,glm-5.3
2022-06-01,0x634a243952c662c1623b473c934969c738ebf510,1088,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,5.0,,5.0,0.2,0,,,,,0,3,3267,116,3383,,163.157,glm-5.3
2022-06-01,0xfe556f80d9666771ab79230483898ac5196c26b2,733,new,new_popular,high,216.32,52,1,29.5,0.03389830508474576,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,7.0,0.14285714285714285,1,4,9971,370,10341,3209,16.748,glm-5.3
2022-06-01,0xccf895ce19207d323e976d49bd9bc42833c5246c,937,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9980,370,10350,3228,35.65,glm-5.3
2022-06-01,0xbc6cbc95d86a6a9537375640fbc0cf0db8024268,1603,new,new_tail,high,1255.936,51,1,7.0,0.14285714285714285,18.0,,18.0,0.05555555555555555,0,,,,,0,3,3218,103,3321,,140.373,glm-5.3
2022-06-01,0xfd845e60eaea6c960d2a2b6f490b53d26925d5cb,1122,new,new_tail,high,1255.936,52,1,2.5,0.4,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9986,395,10381,3221,20.257,glm-5.3
2022-06-01,0xcbc7d0ff51d37b60ba741bf566496bba53b5eea2,2932,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,7.0,0.14285714285714285,1,4,9971,531,10502,3270,45.148,glm-5.3
2022-06-01,0xdaf21f14968f451c631bc1b0f92baa233b6be02e,537,new,new_popular,high,216.32,52,1,1.0,1.0,25.0,,25.0,0.04,0,,,,,0,3,3268,118,3386,,136.046,glm-5.3
2022-06-01,0xf1e96206a1ce0877f06325a845a778b8eadb3f86,1019,new,new_popular,high,216.32,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9980,383,10363,3225,13.873,glm-5.3
2022-06-01,0xbd7fb29d5bab7cf2d9bfe5a3c46c47eaf176ab42,995,new,new_tail,high,1255.936,52,1,15.0,0.06666666666666667,18.0,,18.0,0.05555555555555555,0,,,,,0,3,3269,132,3401,,124.912,glm-5.3
2022-06-01,0xae21b4878b6fafd6915922325d9eda826f14b3fa,654,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,1.0,6.0,1.0,1.0,1,same,True,6.0,0.16666666666666666,1,4,9984,581,10565,3245,25.925,glm-5.3
2022-06-01,0x8c56766265c7a21b576f5ec1f1f89423b320f0af,1169,new,new_popular,high,216.32,52,1,22.5,0.044444444444444446,7.0,7.0,7.0,0.14285714285714285,1,weaken,False,7.0,0.14285714285714285,1,4,9971,449,10420,3219,17.288,glm-5.3
2022-06-01,0xc020fa45bbc60ab3c78e7d69bb671245229c1652,713,new,new_tail,high,1255.936,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,5.0,0.2,1,4,9974,526,10500,3257,15.649,glm-5.3
2022-06-01,0xedda234360729872f5a282abfab670b69deaaebd,480,new,new_popular,high,216.32,51,1,13.0,0.07692307692307693,,,,,0,,,,,0,3,0,0,0,,125.176,glm-5.3
2022-06-01,0x1ef50a5784b56561d7538cbda9a686003e709264,695,new,new_popular,high,216.32,52,1,30.5,0.03278688524590164,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9959,379,10338,3222,13.475,glm-5.3
2022-06-01,0xe8d9945a620c58da13fe7d8c156ccf90b0e39c9b,1096,new,new_tail,high,1255.936,52,1,2.5,0.4,10.0,21.0,21.0,0.047619047619047616,1,,1,,,0,4,6479,252,6731,,119.385,glm-5.3
2022-06-01,0x49620d1f3ce8f607f9b8f5bd7295ab75785f4bab,1536,new,new_popular,high,216.32,52,1,4.0,0.25,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9977,377,10354,3219,14.443,glm-5.3
2022-06-01,0x8c2239bd96ed956fd6b8f2ac076558fb482c0804,748,new,new_tail,high,1255.936,52,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,,,0,4,6830,402,7232,,94.489,glm-5.3
2022-06-01,0xa0308ce582b8020b5279bdcbecef025ca98531ad,1588,new,new_popular,high,216.32,52,1,29.0,0.034482758620689655,10.0,10.0,10.0,0.1,1,reinforce,False,,,0,4,6828,315,7143,,89.395,glm-5.3
2022-06-01,0x2b76552a61af29adba9dce2a6445710fe5c2c646,4429,new,new_tail,high,1255.936,52,1,2.5,0.4,7.0,7.0,7.0,0.14285714285714285,1,reinforce,False,,,0,4,6835,279,7114,,90.223,glm-5.3
2022-06-01,0xccf8df17d72035718d95f3251453f3bb7180e915,646,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,147.526,glm-5.3
2022-06-01,0x22bd99e6b00e7e5cd7edf0d4f07d7885cadf4ada,1396,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,16.0,,16.0,0.0625,0,,,,,0,3,3269,130,3399,,95.755,glm-5.3
2022-06-01,0x0c6f0e3250b334ca867c02f0aa4cde95f02471d1,2385,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,75.036,glm-5.3
2022-06-01,0xa90a1452ea66fa8912f5473ec46aaebe65e7306f,2473,new,new_tail,high,1255.936,52,1,33.0,0.030303030303030304,,,,,0,,,,,0,3,0,0,0,,74.975,glm-5.3
2022-06-01,0x1f687ff00fa6b0ce7825e9f90ee4f05b5b8ecee6,1177,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.812,glm-5.3
2022-06-01,0x4ffd2dbd2f73d8156a0ca56ebab759a6c22b6202,756,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,73.173,glm-5.3
2022-06-01,0x1ad60130a2528c6f73a8c6e50758532949627dfd,5755,new,new_popular,high,216.32,52,1,25.0,0.04,,,,,0,,,,,0,3,0,0,0,,73.159,glm-5.3
2022-06-01,0xa7591749e367fe3f7799941f962fb68c5f0d2fa9,1850,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.555,glm-5.3
2022-06-01,0x3709740c75024cef4efaab5ed6d634d9b7f0abb4,456,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,72.88,glm-5.3
2022-06-01,0xc2210329e161ad75415c4ee65a35f1c061717e2a,1029,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,71.576,glm-5.3
2022-06-01,0x4d42d679cc113ff293f96e1b820209c661ee32e6,756,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,71.463,glm-5.3
2022-06-01,0x0be72c280d33d8ccc46ad789bdf0a4b92ac750ce,725,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,75.211,glm-5.3
2022-06-01,0x6709b6c55bd565b63248acc3f98c6e194598877e,431,new,new_popular,high,216.32,52,1,16.0,0.0625,,,,,0,,,,,0,3,0,0,0,,75.06,glm-5.3
2022-06-01,0x179a39a605e0c82f61254e169fa995594b1a7e46,1866,new,new_popular,high,216.32,52,1,15.0,0.06666666666666667,,,,,0,,,,,0,3,0,0,0,,74.931,glm-5.3
2022-06-01,0xec36697c3c8c8e385b37e17df40dbcbe2dbd9ffc,1283,new,new_popular,high,216.32,52,1,7.0,0.14285714285714285,,,,,0,,,,,0,3,0,0,0,,75.071,glm-5.3
2022-06-01,0xf19e6902bc5bf77b97ed5442ea4dcfea4cca7457,1868,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.43,glm-5.3
2022-06-01,0x0c02740d25b13ab78030cf0db32b4fdc776573b0,271,new,new_popular,high,216.32,52,1,32.0,0.03125,,,,,0,,,,,0,3,0,0,0,,72.22,glm-5.3
2022-06-01,0x81280e05e74143fca3dd7e44fb0197710df6d863,519,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.188,glm-5.3
2022-06-01,0x8a37a88b8b183e18f43cba1d9e91b2e8d9dc3c91,489,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.189,glm-5.3
2022-06-01,0x592814ff14e030b51f6087032db0f88f4214f254,44684,new,new_tail,high,1255.936,51,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.095,glm-5.3
2022-06-01,0x6140f00e4ff3936702e68744f2b5978885464cbb,797,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x0b12a8a077768e036a496bce6e8a79bc827d29a7,1035,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0x1ef50a5784b56561d7538cbda9a686003e709264,643,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.082,glm-5.3
2022-06-01,0xf42bc1a36780275b0b410063546235b8b9b66321,865,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.063,glm-5.3
2022-06-01,0xf85f9e28e0551882460e7d047eda33973753ab0b,102,new,new_popular,low,46.568,41,1,25.5,0.0392156862745098,,,,,0,,,,,0,3,0,0,0,,45.096,glm-5.3
2022-06-01,0xf19e6902bc5bf77b97ed5442ea4dcfea4cca7457,1413,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.063,glm-5.3
2022-06-01,0x721ff61c4176fd5a339e9a2d27fc17cb45d2cf08,526,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.064,glm-5.3
2022-06-01,0xb675b284d6f7d59f5b03b9b4da43d89b0d8a277d,784,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.255,glm-5.3
2022-06-01,0x5d6f84a81b11a68e1f90670e29ad71042f5a59fe,578,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.174,glm-5.3
2022-06-01,0x251764ce2619b69c6784f853e1b58601c6dc7afc,1118,new,new_popular,high,216.32,52,1,16.0,0.0625,,,,,0,,,,,0,3,0,0,0,,45.185,glm-5.3
2022-06-01,0xc61ecc09913be00f9872ef5ae9f411dadb90519c,4175,new,new_tail,high,1255.936,52,1,42.5,0.023529411764705882,,,,,0,,,,,0,3,0,0,0,,45.117,glm-5.3
2022-06-01,0xb675b284d6f7d59f5b03b9b4da43d89b0d8a277d,822,new,new_popular,high,216.32,51,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.081,glm-5.3
2022-06-01,0x1ad60130a2528c6f73a8c6e50758532949627dfd,5586,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0xb2086dfa1143bda99d4d0427817529fde15e30b6,713,new,new_popular,high,216.32,52,1,5.5,0.18181818181818182,,,,,0,,,,,0,3,0,0,0,,45.321,glm-5.3
2022-06-01,0x1c8903e8a80dadc2a9f207c39d22bc5b7e6a97d2,2545,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.796,glm-5.3
2022-06-01,0x62737a202436f91f6b0d3f84c35e2b5d65878eff,256,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,75.019,glm-5.3
2022-06-01,0x7261a3b25f410a2e90d12a79bf6a2eea89a41993,759,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,75.164,glm-5.3
2022-06-01,0xfb40034905b34753b7d74223e496518d43548336,187,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.755,glm-5.3
2022-06-01,0x31dc22e6682ae64efea711befd088db7e492330c,805,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.903,glm-5.3
2022-06-01,0x48a5e9562e6f2e6e2908ed96e735af254e2bca84,8023,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,71.843,glm-5.3
2022-06-01,0x69528c13dcb9d6d5bcb68fd77f8d5498f841ffe4,846,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,67.589,glm-5.3
