target_address,bridges_events,icf_score_p1,icf_raw_signal,p1_rank
0xa220b76ea43722dc04344894c3b1f606049b46b7,30,12.4548,0.7143,2218
0xd6409d0f2457791e9aa5f8d92aeb64da2bb4b0cf,35,12.4527,0.8333,2219
0x626e09530def669aafc8ad8cbeee4f3a3fbb5c43,32,12.4508,1.3913,2220
0x29a2fd63f00eb69fd5f674e8e3d316c7ff3ef994,23,12.4504,0.3594,2221
0x5970c59bc7d265b990b66d69f4eb90c28b08e547,49,12.4491,0.9608,2222
0x461ef75dc65838683c2e0c52c86b67108b58215a,47,12.4339,0.6104,2223
0x4b53eeb8c121527fc2d6f2f910ab11efa7a6f161,18,12.4298,0.75,2224
0xd67a0e3f59033d07f3842fde8e898656afe12341,14,12.422,0.8235,2225
0x79d9aec05aa10f522849e8306a504b41356a7863,18,12.3942,0.225,2226
0x8d44bb7001d613f20cbb4a3931e1126ecd9220f8,114,12.3839,0.6786,2227
0x71829dd36d8061ac32104bce3eed90609eb7a4d2,34,12.378,1.4783,2228
0x1a9f1676fd9f2b7ef24315cfb04b5d7f016cd38f,16,12.3774,1.0,2229
0x713c11e4a3a992a437a443e7f0a077ea96b4cd60,41,12.3721,0.6212,2230
0xdb9c1abbae23c0e7c99c866d8b75eb634f69e0bf,66,12.3513,1.65,2231
0x4527245fcfff74b51c873a5a910902cb327462e2,19,12.3343,0.4318,2232
0xb609095e4488cec036e1a97315844d59dc130bfa,75,12.3279,1.0714,2233
0x7d3ba40cc6dfde921d5b763b2cc657bdd09f1a9a,62,12.3097,1.6316,2234
0x62f0dd4e7d33b3c11ffbfdd31fa82d4aaed38ca8,37,12.2913,9.25,2235
0xbcb448a8589ba51ff8cb3e7f11ce18e783ab6b1d,22,12.2682,0.1122,2236
0x508fbebc01922754bb98a2de9cacc6ca3a29b3e3,33,12.2663,1.0313,2237
0x262456d9a98537f4706324666b28bfa4e9d23446,76,12.2607,1.027,2238
0x03f3ffbf20a979d2514ac74942b38305572d5cbe,14,12.2564,0.8235,2239
0xb959f9b766e59260c7bb8312d2271e256d05ea85,13,12.2496,0.2766,2240
0x2177da04f9479496c2292d6344d306aa49beb34a,28,12.2354,0.3256,2241
0xa9b5d98b0237ef498383a7bdeb3648b974bbf792,17,12.2144,0.9444,2242
0x5eff1ce80b725c2850e103e3bf61b568a14e4465,45,12.2034,0.8333,2243
0xe60253102546ce672e550f0b537e3fee3fe3b6c5,46,12.1996,0.7419,2244
0x478087e12db15302a364c64cdb79f14ae6c5c9b7,25,12.1926,0.1852,2245
0x93ab7940c729d3dadc7fb9c64de468a6accc6ea2,86,12.1741,1.8696,2246
0x3236ddfc6a12222bef7f29fe192b2802c07c1cfe,29,12.1671,0.4394,2247
0xfc92b5faa50350d8dd1aef8573c50faa51eb9260,16,12.1564,0.6667,2248
0xacd4b18e3f7ffdd3073d5458410f713e57c8cb7a,21,12.1489,0.7241,2249
0x0485dc74bfafd1ecb95715a08ac036b7b26c2e2d,180,12.141,1.4173,2250
0xd2e4741df8f528723cd4038b98793ca77e44210e,74,12.1299,2.5517,2251
0xf74f8ad40b17887b0379d87c55c063dc2861aa2f,17,12.1236,0.1181,2252
0x0b358edd6e7eb4b38af3ddd7fcea775254602532,54,12.1233,1.0385,2253
0xd5bfde97805b737819d71a64b33cf4c9e16bccf0,55,12.087,0.8594,2254
0x6e6c15d0bb1c658949e1d834f5f3780dbcb51d16,13,12.0738,0.2826,2255
0x3f8a4401dfc3e07bad8e2fd13f7357096c909148,24,12.0358,1.0,2256
0xf85f9e28e0551882460e7d047eda33973753ab0b,20,12.0268,0.4255,2257
0x3ecf068b735c6b5cc7597e72ceced9bded196b82,49,12.0194,1.4412,2258
0x9997205cd290fb2d7bf537c919a572d16e5020a1,45,12.0074,1.3235,2259
0x4e9dddf23257b1fe39d42c5c659627868800a78d,19,12.0009,0.3725,2260
0x1b525cd89fdf6142891b67c9ba07ffd754862c3d,12,12.0,0.3243,2261
0x93ecd5b996c4a3991b5662e43072997bc46a235a,12,12.0,0.2667,2262
0xfaf241943ccaefefaf6e36ca7c4475ba814d1655,12,12.0,0.1121,2263
0x908706d9ef42ae81f436f0fe9204aac59b348e98,12,12.0,0.2791,2264
0xd732251bbcfb4b0e2c76e2cdc86a47f19b403e8f,12,12.0,0.2791,2265
0x110b51fdd05a880eebc131eb7562e38424b9b5e0,12,12.0,0.4286,2266
0xc5a71f3cedb2fa0c2c84089a0343f5bd93ea7fce,12,12.0,0.5217,2267
0x70cc2cd17112b1107917131c2e6d939d0b6df194,12,12.0,0.1846,2268
0x7c1958ba95ab3170f6069dadf4de304b0c00000c,12,12.0,0.2034,2269
0x769cbc21757fe7466b37965bcb0f6dbe59797551,12,12.0,0.2182,2270
0x68c9bfe4c5ed8f83c080eed22905b6713ac68016,139,11.9872,0.5409,2271
0x10e19ba32927b28eb5424f7b6a3e2eaa5a607f47,67,11.9765,1.2642,2272
0x1c2781c07419ba8cd872c7fb589293d86148db92,13,11.9355,2.6,2273
0x886fc03678e54bfad52ddcb8636528432786eb84,36,11.9269,0.7059,2274
0x3819660cb4d48b192b4973cb8323d6cb1404d930,177,11.9149,1.9667,2275
0x0c4aef7dd692673f9fd2d342691022c6525ee5cc,13,11.9042,0.7647,2276
0xac5558b2f3c84203fa6efb6eb8ba130ebb8caa40,91,11.8975,1.0581,2277
0x76b2c2d8e35c08c2b0c7003005db0cccb9d5b444,28,11.878,1.12,2278
0x695bca9ee4f78cc1049565f9fac504fc27f02fa2,62,11.8742,2.8182,2279
0x91bd472fa97a7adabac8922815aadf239d2c6f0a,299,11.874,2.4508,2280
0x288af93bb8b388563b411f071bc136e9e4a56e51,52,11.8702,0.52,2281
0xc02329800c83104251a87a8ad03bb87d48881fd0,23,11.8601,1.3529,2282
0x148089038088cc49cdcf26e0f96776c25e5cfacd,16,11.8431,0.5517,2283
0xc46aa1c8ecd21eced811ec5b93bef4af3b54597d,27,11.8291,0.9643,2284
0x5d1249e3266212ad6fc72d1299f208cdec34ab6f,128,11.8283,2.6122,2285
0x43201d6c20694a2f92eecebdbefa4d84c11d7e5c,53,11.8241,1.5143,2286
0xc6fe543a3f3bb66a091a56d7afce56d24917252a,92,11.8136,2.0444,2287
0x36bd061de34d98e2fdfc471ce4a5091f09ef0f9a,146,11.7977,0.8957,2288
0x1e5e100141bd09900d402ddb38f9043bbeea84f1,77,11.7965,0.8105,2289
0xef9be36bea572dd4253f2240db1d864b00e68916,89,11.7921,1.6481,2290
0x9939629aed5c318e9e92e1a073d56ad0dcd481f2,305,11.7617,1.9427,2291
0x0c50cba992bd9f63bab3892161cd65f4da78682c,30,11.7375,0.1415,2292
0xdd0e8af6275b34289550e8a659356488d216aa1b,66,11.7351,0.75,2293
0x938782d283f58d9061a45785994cbd49268fe0eb,20,11.7229,0.7143,2294
0x4cbc27eb49022dc70694fc3f6297befb9d96ae18,167,11.7199,0.8029,2295
0x95e8a4792d7e5bf6ce3973184400cc9c37b6ae67,281,11.7148,3.4268,2296
0x6a85a05a447bd2ef1ec57470b6b40f6662ccc993,174,11.7126,2.2308,2297
0xb1478f4447f9d96b628a542f342e4b50aa2b5458,12,11.7037,2.4,2298
0xdd1afb6e2b217f713702965db9429c0f9db8be4f,32,11.6985,1.0,2299
0xc09b253a3a9ac489ff214336c2db5792eca4824b,18,11.6802,0.4615,2300
0x062eed02c619fb9fd5d3bbc07a1e56f1c550d5e5,93,11.6681,0.8378,2301
0xe67ac23d6c555e9348c1086ada7e03e3f999c5d6,132,11.6639,0.3455,2302
0xc9aec60bbd73dcdf9c269ac6eee403a5c2520c94,29,11.6557,0.4915,2303
0xb5dc07e23308ec663e743b1196f5a5569e4e0555,20,11.6414,0.2778,2304
0x6acb6d28c7d3cb7155d38123efe37bdd3d2b4eb3,17,11.6378,1.3077,2305
0xd07d220d7e43eca35973760f8951c79deebe0dcc,17,11.6363,1.7,2306
0x47874130dff2cf1f8c8a9dff2aa6cdd429956d42,28,11.6301,0.549,2307
0x7a8f1ff923fa192794408b0ad898499b0f6d5e6b,81,11.6071,1.5283,2308
0x77f73f5322e10fafa2c6f478cfbf8cd5aeb24a2e,59,11.579,0.7662,2309
0x19bc763eb1402fe570f624fc078cf5505925b8e2,30,11.5717,1.2,2310
0x864d8855584c7fae8337875630f2a4ebe6e0f6c2,122,11.5175,5.3043,2311
0x5ec5c2468674a5d10db93db588fbff5d8da2fdc1,37,11.5078,0.6379,2312
0xefa9c22393e9a955a641a309cb8544b8b3bb045d,185,11.5015,10.8824,2313
0xe22a851e4b5333c7cdc8422ad80bcbb7a640997a,25,11.4982,1.0,2314
0xf476cd75be8fdd197ae0b466a2ec2ae44da41897,123,11.4888,0.4286,2315
0x9da8d67fa4b0ef96dc0cbc39985127acf2b5f8d1,51,11.4871,0.5368,2316
0x21f4a9780a52c7a8ca5e30bac89a6b0e2722bf65,56,11.4834,2.0741,2317
0xc122e0bb61566392b148e06f7ddf862055242985,12,11.4643,2.4,2318
0x7191124e9208cbc0a62dd3f78ec87d3f40c1bba2,13,11.4615,0.65,2319
0xcd241563f7288b5eb2b9b715f736232889b62d8b,26,11.4589,0.2385,2320
0x57e7917a016c25227387b1feaf8b73c49784f563,44,11.45,1.76,2321
0xb8d859418eaf164f0b581e20a10b6e628faa5e8f,70,11.4383,0.8235,2322
0x65999bc46c00f2fc33c723ea79d971d24bbacb45,55,11.4242,0.7432,2323
0x6b90a1dbd87ac5ccf3aafb426b28edccdafb167f,32,11.4058,0.4384,2324
0x17e566d94b9e9471eaaa1fd48fed92666fe0e6c0,49,11.3889,0.2606,2325
0x0c520a37648052812c80081ab3b306b9a53f129e,13,11.3787,0.4333,2326
0xd61daebc28274d1feaaf51f11179cd264e4105fb,78,11.3661,0.4432,2327
0x9fc4001133d3825b7ce4b05bcfbe227fb3cd5fdf,17,11.3562,0.2698,2328
0xae20f0454cc764619489087fb7ef4c3e890062a0,18,11.3231,0.2769,2329
0x22f5aa0681d59d71c9fb1b4cce5ce51774ed9654,308,11.3033,2.9903,2330
0xd089cc904f32ba3f62c38c8c0e46c8fb1e734b10,59,11.2944,4.2143,2331
0x72d7ee8dcd75a69119211650bd7f81fde66d3651,12,11.283,0.1579,2332
0x29273917eb777b8d227e64ea423d07e6246088fd,152,11.2825,1.3451,2333
0xd93e1404d732cfea9f7d863c92efe4e408857b7a,18,11.2787,0.2195,2334
0xf8e68a1e1b30132a07701cc94df9416043fc3e12,39,11.2786,0.65,2335
0x0a5994390b4fdd0c2304d9421b996625d7e46c1c,18,11.2685,0.6667,2336
0x399e0ae23663f27181ebb4e66ec504b3aab25541,12,11.2618,0.0851,2337
0x95b043e70b6fece9b4ed4a28c5e4ac9bffa28da8,64,11.2509,0.7442,2338
0x27eaee682f25d452c83f22720ba4e73b6669cabf,597,11.2285,1.7928,2339
0x98cc750a40d846759d4aab1af5a8331830852d4e,14,11.2284,0.359,2340
0x4e4e611104cbc11c3490279fd14a3f38dbc61e5b,45,11.2024,0.8182,2341
0xb930e909127a59686ff9150f403c08f964a63b6f,149,11.1939,3.8205,2342
0x90dcee0c52774da5e8f745dec478832a7383a06d,18,11.1864,0.3158,2343
0x8dcdf0fc1997d6e2acb6e77a1df4230a6c2ccc54,12,11.173,0.7059,2344
0x4e538a008db487655718610a9432ac4ad0fefe53,29,11.1509,0.6591,2345
0x707afbb84e1d138ca59e3989cd7b6ebd2454874a,21,11.1402,0.5833,2346
0xea06c7b29febe294c934eb8bfdec476399063a5f,146,11.122,4.4242,2347
0xdefa1f091e3d65cc6d166b8a2c3a4bfc62b2bed0,47,11.1174,0.5,2348
0x3450265c76c0fb04b4a6b5195aebe00314040c6f,195,11.1084,0.5039,2349
0x1395b5e78bcb5a347f7ffe8e2bd0dccc2781fa7d,12,11.0928,0.9231,2350
0x644c38c61499e5856d42c975c048e4dc298957f9,172,11.0903,2.3889,2351
0xdcea3ec374d82a213ceba48f7f2d7669721306f2,13,11.0887,1.8571,2352
0x08befd5d37e222dd434d456c37ed1dd5a9cd8946,26,11.0798,0.619,2353
0x205410fa2246bdd108a13d385fe83f1dc5133279,68,11.052,0.4331,2354
0x31dc22e6682ae64efea711befd088db7e492330c,263,11.0408,1.6968,2355
0x131c72678f8826612467b5ebf0ec485dcfb5065c,27,11.0404,3.375,2356
0x578108027bdfa1b852622834477e9da987ef6440,39,11.0385,0.2955,2357
0x9884a96e8734e29aab9dd410eeddffcc39ea6b9e,16,11.0336,0.3636,2358
0x2879271e69cbebbd2cefc8c3ed1a1feeb74a52f8,19,11.0262,0.4634,2359
0x5cba07c1d79d9619ea58a363e164fb35ee62c8e7,35,11.0152,0.9722,2360
0x362c73a2a17b6e1d94056bf050b8bb37bb0cb0e5,33,11.0109,0.4459,2361
0x2f1a2b474215a941e75db302b0c75044998d2878,31,11.0107,1.7222,2362
0xe4770401cbe2a9f63dca08a033bf479a50293296,28,11.0024,0.7,2363
0x4403c07105ac47e02490792ebae235ffcfe14b31,24,11.0004,0.6154,2364
0xe16ff5297168120c022f147e8f28d4089d363169,11,11.0,0.3793,2365
0x2b3d5cdfa0c5db68f952ed39ea767fe4eae9540d,11,11.0,0.1392,2366
0x447c3e43d795845add123dadb8a9918e045f0ca7,11,11.0,0.1774,2367
0x2d4eb91cddea03a2a55ccca343147eca764076e2,11,11.0,0.1325,2368
0xa26386d53709b5c18f7c17bc91ba971b96d3c72f,11,11.0,11.0,2369
0xdad3629b7fdb24c91f9953d38e6dc56d47da0ac3,11,11.0,0.0833,2370
0x6e7d6b505deb2c67fb64ece9995a26b8ad70678f,11,11.0,0.55,2371
0x3d47ecd659f2308731a33792761375c1f82f1228,11,11.0,0.2821,2372
0xd8db135c2836191130e88dc2132f5c4d7ab5b93a,11,11.0,0.6111,2373
0x0f706d69703c016dca25a81f204e64cedc5a5557,11,11.0,0.3667,2374
0x620b70123fb810f6c653da7644b5dd0b6312e4d8,11,11.0,0.0112,2375
0xb9a87c3831a6e0dc4ea750f393f3add25ec30702,58,10.9928,0.9667,2376
0xefd2f384bbae917f1ce58596f4fe92ca61ed70ce,19,10.9916,1.1875,2377
0x66a0b20a6811ded8058069edf877a8b664f171ef,15,10.98,1.1538,2378
0xd526ebc929877963ee14e984fdb1d63b0fc2a096,52,10.9651,1.2381,2379
0x3acb53157cbf70cfc4dcdc92af31ee0b58af54be,64,10.9475,2.7826,2380
0x2b76733de3be8bad89156ecd50170b9f2a6fa86a,23,10.9316,1.3529,2381
0x1cb1acfc2da19e35602a695d4005192c1a5c4361,39,10.9249,2.1667,2382
0xeae29b3a3f5b447667dbf25c0421baaf7cdff145,16,10.9231,0.3636,2383
0x9712ce2b04efc99b8ea3b48822ff09884766ce7b,76,10.9177,2.8148,2384
0xb9d4951ba3d38c6781a2ac422ffbc8b5a4b7a757,334,10.916,3.5532,2385
0x13a7d2fb3f73b57ef539c35c4ec59ed49b1833ca,71,10.9119,0.3944,2386
0xca610b0783915cd8df283d2a6bfae3ff29149fdb,56,10.9063,0.7467,2387
0x71c161a4e7868e6ff3faa0e05c86db0735d4ebcf,12,10.8889,0.24,2388
0xb844e0273b954ea1fce1768121a3e786e355775e,11,10.8819,2.75,2389
0x0e7a408a775af29310970de51b59501e21eee87a,26,10.8656,2.8889,2390
0x9654d5d36ee8349b23cf835b23c7aeec595140fe,41,10.8602,0.3868,2391
0xa3dbca5268140356adcb222a0152a5bdde2cf6d5,53,10.8595,1.4722,2392
0x0523dbfa086483164bb773c920e6a868a5cd40a1,22,10.854,0.5238,2393
0x2464b5e8b22ec615ca151cd57cd1aa1c842437c7,64,10.8479,2.6667,2394
0xc8da9bf4119939d91b31a53d10215b240cb00b71,89,10.8411,0.7008,2395
0x3c424522e810b310bd14db62b40972000fc963bb,118,10.8377,0.7613,2396
0xabb59fb3d9dcae3f6e12859039d8c7e2bf573fe8,78,10.8371,1.2381,2397
0x98fab8865579b9b803f390ac81c492c39681cc45,81,10.8333,1.2273,2398
0x071907deceb45d308b41d0b5d9e370052dffec94,33,10.8328,1.65,2399
0xbdf5ff3524e9062e10c0e6f29234ad67d4adbd01,20,10.8169,0.2381,2400
0x3fdccb1837602f5e9b5e55db80e298ad5b262276,14,10.8151,0.7368,2401
0x2ebcd2b0872df5447386ea0e58f6a5b4296ee63f,27,10.8142,0.6429,2402
0xf361c12f62bcaa20289bcef3d05a04680d47798f,11,10.806,1.1,2403
0xad8357353ddf8095dd01376be71462d27db8cffe,14,10.7624,0.4,2404
0xa132fc954338ec0d92bb5a7805e56908fb8dae8a,39,10.7357,0.8667,2405
0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,42,10.734,0.2561,2406
0x08e0a3e752d1338c0f02b986b9504f1009a962ca,124,10.7293,5.3913,2407
0xf606719e6e4ac5f184e702e207de3840a9c66374,109,10.7161,1.5571,2408
0x01f4656464aa02e10a48b2e3ee8117749f1cabea,26,10.7129,0.2453,2409
0x1cd75d18bdd26bfe906be4d63c8341474e6a76d6,75,10.709,0.6098,2410
0x63784c971e102bce755b140680de86404843aedb,45,10.7051,0.7031,2411
0x932dc5c0544c9591f27f7ba3d720314e441a3af7,379,10.6965,1.3206,2412
0x03f63b96240c4a0a3e197329787adf0fa42806df,60,10.6905,0.8696,2413
0x3638ed87fa845a9d74ff7136da95163630bf35c8,88,10.6662,1.4194,2414
0x799e1fe921d587d7c956e73e95ff6103dc3e7883,33,10.6521,0.6,2415
0xfc901ab64061ce263f75f88efc6b5e4adcdeca89,46,10.6343,1.4375,2416
0x218cd7a6ecafc8dfb02456a61539fde5dbe5d22a,62,10.6151,0.3316,2417
0x5b80d4138c9a5b198b950679408e0377d94a25fd,78,10.599,1.2381,2418
0x34c5b516c079f6adba5ab6966153521f3fb90243,30,10.5939,1.875,2419
0x657ca78ceedb2df2f70904adc8e05528766f6a6d,11,10.584,1.2222,2420
0x03a1f76a666a9cf9240a17827f780ee9a62b6af6,15,10.5813,0.6,2421
0xcbfb9a917c2b45fbd8e820e66602ef26dff9cd40,59,10.5809,1.5946,2422
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,219,10.5773,1.6343,2423
0x3bc03767f3d8b0646ef856e7307df4e025b86609,45,10.5745,2.1429,2424
0xf22d76052e282c5296cf03932b1e63e49fbaf28d,73,10.5703,1.1967,2425
0xf972bf8592c3171b378e97bb869a980c3f476583,280,10.5679,3.6364,2426
0x118d6f5d61a9d881d452510f29c703abe9d80cdc,209,10.5608,2.0291,2427
0xc41dec3cf3a042a3684be9279d5067ab9d813033,60,10.5349,0.9375,2428
0x2989811e0ccfa21ae5f3633e6016d6296feca017,21,10.5312,0.4565,2429
0x48645cd1770e65bc68bd0dc42874289155537bdf,127,10.5113,2.3519,2430
0x9bcb1706b677b3f7c754a71bde04c47271d747fd,43,10.4904,1.4333,2431
0xa30a2cc399e3ea8152eb26a2e41ef0c70fa729fc,19,10.4847,0.7917,2432
0x80f039085f78fff512a1ede6d25ec64927392888,14,10.4834,0.3256,2433
0x66082c2543a730b47cadbde904a5b6f042b1c12f,24,10.4803,0.2581,2434
0xf55e9054d4b5f5a20d517cdc80f08ab7707ea51c,37,10.4781,2.0556,2435
0x754e0bf374e12230a7b3985f11c43de58b71732b,104,10.4659,1.0947,2436
0x98cb6107a67da3375f16c304aeffe1fcc0b1239f,34,10.4465,1.2593,2437
0x393f6c5abb4fdf73cf467fa4383010d59d62ddfc,69,10.4372,2.5556,2438
0x197cd8e056b6cc93700f56ff38d5c13b613f57e8,68,10.4316,0.4964,2439
0x0cbfc5242cf36ca11b816f58d3110b24bd203b83,103,10.4204,2.1458,2440
0xaa05853e72b0c8600d7727c9df2a880bdb9a75d9,17,10.4186,0.1789,2441
0x828b3dccbc9f868dd52dee247cacfdf66d849bbb,33,10.41,0.1737,2442
0x58b53412745395a3435c0f6e27c242751a675480,15,10.409,0.625,2443
0xf214386058d1e1ae3e1d0dfd10c5b03c6691670e,270,10.4008,6.75,2444
0xbbb209e1e31a621b0583c7a4abe6ad35bf9696d2,19,10.3919,0.2676,2445
0xe1d23eddf8f0f597a8582d86586999ffc41bb030,52,10.38,0.8387,2446
0x54a1d0b29257a97064a1832beaa517d8ccd7cfd8,16,10.3676,0.381,2447
0xd95d5029efddb792de61d577fe5a9ec84d7e2312,11,10.3478,1.1,2448
0x98186109526c955ba1860c37fc7e75dcea7724c8,21,10.346,0.75,2449
0x2ba9dc7a4530996ab7a67c7538e8405b2cfd610d,23,10.3415,0.6765,2450
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,47,10.3258,0.1621,2451
0xd1b3976cd24333c68dc6746f891fc698da1c0a4a,99,10.31,1.5,2452
0x84d2609c0bd69e34230641c094f6ab6fa7f5f83b,31,10.3088,0.8611,2453
0xac379456191ec7a658337c278b13d22b3ee2062e,13,10.3071,0.2453,2454
0xac97325d525e83f4e12735211223290555ad7834,19,10.2943,0.7917,2455
0x79c5146bd916944b4f4aee4c2447644be2b78e0f,322,10.2872,1.5189,2456
0xcfbf3aa72bcc8af0ba064d9e7b83888495a280de,35,10.2567,0.0919,2457
0xa331bab8231cdf93b1d8d510a7a5f61869f2e829,56,10.25,0.4628,2458
0xcfa85be45b38f69c0dc7967da750d9c996682d9c,11,10.2288,1.1,2459
0xf3e17e935a691ee290f724dc8645db20dee82ca5,17,10.2269,0.5667,2460
0xc37c1eedab01f60a99d6048217086167745757bf,14,10.2243,0.1239,2461
0x695b73138dde4ba2c0e7bfb47ef3f2ea62c4db10,30,10.2063,0.4,2462
0x924d0812ccfa3811ec185f54803cc2a87e59608d,29,10.203,0.3412,2463
0xd1642fcc093202f30e64d28eb8de8d0714958f8f,17,10.1833,1.5455,2464
0xe7759d2369f2f1fb2e4cd3fc7d7fb20ecfbbc85f,12,10.1812,0.9231,2465
0xfb94ed4fe20077b56981d9a8472e499d7f604a02,23,10.1449,1.2105,2466
0x982cd4d4c9dda6d91057ab81d10b61df681342de,49,10.1443,1.8148,2467
0x1dad55c795aabc7c83949573f82bcbed6226989a,19,10.1443,0.2969,2468
0x2ae5f36c77a736f76d61f3eec06f12caf2963fd6,17,10.1195,0.6296,2469
0x9ff77d193c091ae350b8ce26d50d46e392631292,70,10.111,2.6923,2470
0xc1d040b7ebcc0a571d9e2d54e10bd04c505e7d37,91,10.105,2.6,2471
0xca6d5958735d49c89b8d7ebf9f4a269628aff8d8,76,10.099,0.3486,2472
0x8b975f76989a92a29a9d4a588d9f24c80cec29b7,365,10.0807,3.8421,2473
0xad7ef0a008b9db3006dc2f85a8a208bf87c7b3e4,17,10.0751,1.2143,2474
0xe4fd5b304144ca21d63d0a653e5fd5df6d0500cd,13,10.0741,0.5652,2475
0x4b790db2046ab8ece77852ae6f62df2c9ae6559a,52,10.0718,1.1064,2476
0x38864e0120d82c4f9b339ac911fead65fa377f5a,22,10.0696,1.2941,2477
0x8813df11cf5ddc4cfb234ed7bf78b2cfa9a63ce5,125,10.0596,1.9841,2478
0xb42f6277c87183c5b15defa62d30169eae7562ec,12,10.0532,0.1967,2479
0xac27c3c1a918fb5d97f32641f799c2e757142e95,56,10.0308,1.2444,2480
0x2c95e107fb9f7d719c0e35d5eda696c0b11c2554,32,10.0291,1.2308,2481
0x85737b7667aa0b3df09d5120f6c5bfd3c3f8291d,100,10.0192,0.1695,2482
0x21c61c10ed3c3c0615aa60cee4250bef70c7a624,15,10.0177,0.8333,2483
0xb3ee37d50ba2381451c733af1b53c00ee054610a,34,10.0047,1.36,2484
0xa70988ca797ec4943be0366323b2d8613b757d9d,10,10.0,0.0943,2485
0xe910cb56896277a05dddfbea9aa525511a175f68,10,10.0,0.3704,2486
0xfe574dffff33031bf937a663e1c8188a4147c8da,10,10.0,0.5263,2487
0x9f97fa49008eade8ba1ef2c4dd2f275ecf157455,10,10.0,0.25,2488
0xec9f5840d3ef9a212ff19be4352efd4a2b2846ed,10,10.0,0.2703,2489
0x36454d9f41d99ccaa43c758711a7cc93933851a6,10,10.0,0.1786,2490
0x06e79eb8b6e7ca0acc76aa51301a604197ffceff,10,10.0,0.2703,2491
0x8f453325e1785ba7cdfc1c134d93c7d9dcc3f17a,10,10.0,0.3571,2492
0xd4c5211966074126b8f932596a26a34e5ae31d45,10,10.0,0.5882,2493
0xb6e2a772e5cc14bbf10bd7e8b5a762b4f6994d31,10,10.0,0.0752,2494
0xa370ec823ba1c0cce6c44030176ebee206067e58,10,10.0,0.0568,2495
0x984d83456cf40d40ca95da473f1784d6c6218e13,10,10.0,0.4167,2496
0xc82fd31500576f394b59be3b10c154b584ea6004,10,10.0,0.2778,2497
0x08cb1b37e137700869f0d62e9d0f840446cf14fc,10,10.0,0.0826,2498
0xac12b102ef0fcd2f36b9633f614d45f145fa42a4,10,10.0,0.625,2499
0x29d5d2dc2a91f4945c832861f9b3691b0ee6aeb6,85,9.9888,1.6346,2500
0x60377ec355857c2d06d1ce28555f624257344b0d,14,9.9812,0.2222,2501
0xa7b0bb4dc3d1cbf2baea9208fc65b87ead28dbd5,37,9.9808,0.2387,2502
0x1f695645180fe08f306e92f0a8c24e56af0821ee,35,9.9786,0.473,2503
0xbdb0dd845e95d2e24b77d9bef54d4df82baf8335,33,9.97,0.1398,2504
0xa14964479ebf9cd336011ad80652b08cd83dfe3a,51,9.957,0.5258,2505
0xe66153d37bbfc55886d70e4ce8055d4094c0ed0d,20,9.9543,0.4878,2506
0x24c57556a3f8cdc2cced63ac531ebc9ff234fff2,62,9.9465,1.6757,2507
0x27bccefe4bb6c24055e340f500c246f343ed1b6e,57,9.9293,0.9194,2508
0x93c3abc4804df0f1fb0c2adfdb65a7d161246b32,75,9.9224,1.0563,2509
0xbbf3daa26e8e3e7a669ea9861d6110dbec9a4fac,54,9.9184,0.675,2510
0xe5b80fe6c722301f60a7e5637380ca8487ffcd8c,17,9.9175,0.3778,2511
0xab7f2e3168aebe06c68ce6a3e06dcb6a2fdd9041,178,9.9124,4.1395,2512
0x0007b9c4d506c6be7b4a3d454d078db5899172da,21,9.899,0.4118,2513
0x08c3d4a4fe4e28f4ea0402fccf35d5b81e8f1ec8,143,9.8897,1.6824,2514
0xc6b8e40a8ccd79d99345ffa1d84debfaeb2db3a0,45,9.8842,0.3191,2515
0xf771e31a7fabcce2aa9148591bec94bc84c5f491,37,9.8648,0.5781,2516
0xf207e69a7cc3b4a00fec3039891a77b3df8c3577,23,9.8461,0.0947,2517
0xea21b1b7b6ecb8b7250b9b5855ddae4c194d5e9e,32,9.8325,0.7442,2518
0xa9b87df439530d4f346237ecf24638fcb6830b73,15,9.8319,0.3659,2519
0x2c0639f0993af08d4cfa4bead5a493f11b27c403,11,9.8319,0.3333,2520
0x92b37f1e58f749cbda513d848ba93e9f3a84cd26,96,9.8286,1.6842,2521
0xd0c42922e603f388b3a2f4512b9c368127f6cb74,27,9.8088,0.2673,2522
0xbd7fb29d5bab7cf2d9bfe5a3c46c47eaf176ab42,265,9.8061,2.3874,2523
0x6091a224ec0e8bae16125603d179d9fce7aad641,17,9.8046,0.5313,2524
0xb1b9fbb174377bd64de7ace1508eed43e23f9301,14,9.8012,0.2979,2525
0x6637395681603fee320296aa25b12a682cc72ace,13,9.8,0.3824,2526
0x840f5d0fa8ac1f000287dfe54c97d4e76b058ef1,43,9.7929,2.15,2527
0xf79fc54de98c69d58c2b5dfa0568a1ae3231664f,17,9.7848,0.68,2528
0xa098702bf910bad1c7aabb623bda47495c4752eb,171,9.7777,1.5833,2529
0x0ec9a2b522bac8f7fe0cc80cfe9246e0194bae1e,92,9.7725,1.5333,2530
0x026d1aaea25b4f17e4b05f0e0df96b8934092232,58,9.7571,1.1373,2531
0xed19c8970c7be64f5ac3f4bebfddfd571861c3b7,30,9.7547,0.1899,2532
0xae21b4878b6fafd6915922325d9eda826f14b3fa,45,9.747,0.5422,2533
