snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-09-01,0x0b3a39f3cb4bd0f65883cb3b52ec4a0c88baef1e,53,new,new_tail,low,84.456,52,1,42.5,0.023529411764705882,10.5,10.5,10.5,0.09523809523809523,1,reinforce,False,10.5,0.09523809523809523,1,4,9963,404,10367,3239,10.147,glm-5.3
2022-09-01,0x414826beb718f2b204bca67b949604bdc739fcba,32,new,new_tail,high,818.712,52,1,48.0,0.020833333333333332,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9956,410,10366,3223,11.221,glm-5.3
2022-09-01,0x7376981831c171be0e3dcddd423d46cf0b5af917,5,new,new_popular,low,39.024,52,1,18.5,0.05405405405405406,9.0,9.0,9.0,0.1111111111111111,1,reinforce,False,10.0,0.1,1,4,9969,450,10419,3250,11.648,glm-5.3
2022-09-01,0xc38bdb83c35be18a0a233e9077dfe09c52795ae7,186,new,new_tail,high,818.712,52,1,2.5,0.4,15.0,15.0,15.0,0.06666666666666667,1,reinforce,False,15.0,0.06666666666666667,1,4,9962,415,10377,3219,14.396,glm-5.3
2022-09-01,0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,160,new,new_tail,high,818.712,52,1,9.5,0.10526315789473684,13.0,13.0,13.0,0.07692307692307693,1,reinforce,False,13.0,0.07692307692307693,1,4,9968,440,10408,3246,11.503,glm-5.3
2022-09-01,0x3fd0cda80a210e2eb49720998fe80bfaf0e04361,39,new,new_popular,high,170.08,52,1,6.0,0.16666666666666666,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,6.0,0.16666666666666666,1,4,9968,352,10320,3220,10.207,glm-5.3
2022-09-01,0x61fd0d043d519f5a2bd05785000f30db96809429,915,new,new_tail,high,818.712,52,1,2.5,0.4,10.0,10.0,10.0,0.1,1,reinforce,False,10.0,0.1,1,4,9947,401,10348,3217,11.336,glm-5.3
2022-09-01,0x0bd9c0c963a2c34af773c0adceb31a9181d73218,278,new,new_tail,high,818.712,52,1,2.5,0.4,22.0,22.0,22.0,0.045454545454545456,1,reinforce,False,22.0,0.045454545454545456,1,4,9974,400,10374,3229,10.767,glm-5.3
2022-09-01,0xc105b1478bd8d2a5aa21031737dd2f6c2b1f22de,0,new,new_popular,high,170.08,52,1,21.0,0.047619047619047616,11.0,11.0,11.0,0.09090909090909091,1,reinforce,False,11.0,0.09090909090909091,1,4,9953,412,10365,3216,11.68,glm-5.3
2022-09-01,0xafd1e0562c91a933f4b40154045cee71939e95ea,291,new,new_tail,high,818.712,52,1,2.5,0.4,15.0,15.0,15.0,0.06666666666666667,1,reinforce,False,15.0,0.06666666666666667,1,4,9953,400,10353,3243,11.219,glm-5.3
2022-09-01,0x55cf34223929a9d893c1ea402735a3a6fc6e5f74,88,new,new_tail,high,818.712,52,1,3.5,0.2857142857142857,20.0,1.0,1.0,1.0,1,flip,True,20.0,0.05,1,4,9965,452,10417,3253,16.754,glm-5.3
2022-09-01,0xfd2204757ab46355e60251386f823960acccefe7,2045,new,new_tail,high,818.712,52,1,45.0,0.022222222222222223,24.0,24.0,24.0,0.041666666666666664,1,reinforce,False,24.0,0.041666666666666664,1,4,9958,402,10360,3215,11.746,glm-5.3
2022-09-01,0xf23954fdd260b63eb5bbacc4b4272c3dadac9d21,174,new,new_popular,high,170.08,52,1,15.0,0.06666666666666667,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9971,439,10410,3234,11.432,glm-5.3
2022-09-01,0xccb500f042a25ea50d4076cee6f0d6c7fcd488d3,168,new,new_tail,high,818.712,52,1,15.0,0.06666666666666667,13.5,5.0,5.0,0.2,1,flip,True,13.5,0.07407407407407407,1,4,9956,573,10529,3264,13.305,glm-5.3
2022-09-01,0xb3924ecf19c2ef7fb7ce3ecddd22ec96c77a3f64,275,new,new_popular,high,170.08,52,1,7.0,0.14285714285714285,17.0,17.0,17.0,0.058823529411764705,1,reinforce,False,17.0,0.058823529411764705,1,4,9962,511,10473,3273,13.248,glm-5.3
2022-09-01,0x0c6f0e3250b334ca867c02f0aa4cde95f02471d1,678,new,new_tail,high,818.712,51,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9791,397,10188,3168,11.253,glm-5.3
2022-09-01,0xb7bd84b71fbe6f2ade449508b2b78cae45a18dc0,56,new,new_popular,high,170.08,52,1,4.0,0.25,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9953,426,10379,3208,11.903,glm-5.3
2022-09-01,0xb412f82383d0f9a97e3be04598ea79cd4af96d51,135,new,new_popular,high,170.08,52,1,5.0,0.2,5.0,5.0,5.0,0.2,1,reinforce,False,5.0,0.2,1,4,9968,399,10367,3213,19.191,glm-5.3
2022-09-01,0x240e8c7136b61735eaa822e82907516ca1c82482,39,new,new_popular,high,170.08,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,12.0,0.08333333333333333,1,4,9963,504,10467,3237,15.767,glm-5.3
2022-09-01,0x048e8d6d6268efb326dd4cf638f6615fb989c802,299,new,new_tail,high,818.712,52,1,3.5,0.2857142857142857,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9953,433,10386,3226,15.068,glm-5.3
2022-09-01,0x1ad42fb475192c8c0a2fc7d0df6fac4f71142c58,1182,new,new_tail,high,818.712,51,1,2.5,0.4,12.0,12.0,12.0,0.08333333333333333,1,reinforce,False,12.0,0.08333333333333333,1,4,9814,600,10414,3250,13.612,glm-5.3
2022-09-01,0x7c1958ba95ab3170f6069dadf4de304b0c00000c,42,new,new_popular,high,170.08,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9963,394,10357,3216,14.071,glm-5.3
2022-09-01,0xcf0c19baf291b578383ba758c7d3cff0b2fce371,132,new,new_tail,high,818.712,52,1,7.0,0.14285714285714285,16.5,16.5,16.5,0.06060606060606061,1,reinforce,False,16.5,0.06060606060606061,1,4,9959,463,10422,3256,15.83,glm-5.3
2022-09-01,0xabbb8aa2e9200d67e4097796fcc39353fa0b4864,21,new,new_tail,high,818.712,42,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,8229,426,8655,2652,12.304,glm-5.3
2022-09-01,0x24150d922a63403eeb6fdf0699d6ecfeeb35170f,131,new,new_popular,high,170.08,52,1,19.0,0.05263157894736842,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9977,384,10361,3224,10.394,glm-5.3
