cutoff,selection,draw,episode_count,n_nodes,future_volume,future_new_cp,future_active_days
2022-06-01,volume,175,82,100,6.02,1.39,0.0
2022-06-01,volume,176,82,100,8.62,1.84,0.0
2022-06-01,volume,177,82,100,6.54,1.69,0.0
2022-06-01,volume,178,82,100,7.5,2.0,0.0
2022-06-01,volume,179,82,100,5.3,1.69,0.0
2022-06-01,volume,180,82,100,9.64,1.86,0.0
2022-06-01,volume,181,82,100,4.2,1.32,0.0
2022-06-01,volume,182,82,100,9.58,1.64,0.0
2022-06-01,volume,183,82,100,9.22,1.77,0.0
2022-06-01,volume,184,82,100,5.02,1.57,0.0
2022-06-01,volume,185,82,100,6.34,1.66,0.0
2022-06-01,volume,186,82,100,9.66,1.91,0.0
2022-06-01,volume,187,82,100,12.08,2.37,0.0
2022-06-01,volume,188,82,100,7.0,1.76,0.0
2022-06-01,volume,189,82,100,6.66,1.82,0.0
2022-06-01,volume,190,82,100,10.22,1.9,0.0
2022-06-01,volume,191,82,100,9.0,1.7,0.0
2022-06-01,volume,192,82,100,6.98,1.84,0.0
2022-06-01,volume,193,82,100,6.82,1.62,0.0
2022-06-01,volume,194,82,100,7.88,2.06,0.0
2022-06-01,volume,195,82,100,5.66,1.57,0.0
2022-06-01,volume,196,82,100,6.54,1.65,0.0
2022-06-01,volume,197,82,100,10.42,1.78,0.0
2022-06-01,volume,198,82,100,10.9,2.11,0.0
2022-06-01,volume,199,82,100,8.8,1.73,0.0
2022-06-01,volume,200,82,100,5.56,1.63,0.0
2022-06-01,density,0,82,100,6.24,1.4,0.0
2022-06-01,density,1,82,100,5.38,1.74,0.0
2022-06-01,density,2,82,100,6.58,1.67,0.0
2022-06-01,density,3,82,100,6.64,1.81,0.0
2022-06-01,density,4,82,100,9.9,1.96,0.0
2022-06-01,density,5,82,100,7.52,2.17,0.0
2022-06-01,density,6,82,100,6.18,1.64,0.0
2022-06-01,density,7,82,100,9.06,2.18,0.0
2022-06-01,density,8,82,100,5.12,1.47,0.0
2022-06-01,density,9,82,100,4.62,1.63,0.0
2022-06-01,density,10,82,100,6.38,1.49,0.0
2022-06-01,density,11,82,100,7.24,1.83,0.0
2022-06-01,density,12,82,100,8.56,2.31,0.0
2022-06-01,density,13,82,100,10.58,1.92,0.0
2022-06-01,density,14,82,100,5.38,1.37,0.0
2022-06-01,density,15,82,100,4.68,1.41,0.0
2022-06-01,density,16,82,100,6.44,1.72,0.0
2022-06-01,density,17,82,100,6.54,1.92,0.0
2022-06-01,density,18,82,100,10.46,1.97,0.0
2022-06-01,density,19,82,100,11.32,2.17,0.0
2022-06-01,density,20,82,100,4.06,1.37,0.0
2022-06-01,density,21,82,100,4.38,1.42,0.0
2022-06-01,density,22,82,100,6.16,1.88,0.0
2022-06-01,density,23,82,100,4.58,1.49,0.0
2022-06-01,density,24,82,100,9.02,1.79,0.0
2022-06-01,density,25,82,100,5.76,1.89,0.0
2022-06-01,density,26,82,100,6.4,1.75,0.0
2022-06-01,density,27,82,100,6.0,1.88,0.0
2022-06-01,density,28,82,100,9.44,1.9,0.0
2022-06-01,density,29,82,100,9.76,1.91,0.0
2022-06-01,density,30,82,100,5.8,1.93,0.0
2022-06-01,density,31,82,100,11.74,1.97,0.0
2022-06-01,density,32,82,100,6.82,2.01,0.0
2022-06-01,density,33,82,100,6.32,1.6,0.0
2022-06-01,density,34,82,100,6.8,1.67,0.0
2022-06-01,density,35,82,100,9.54,1.71,0.0
2022-06-01,density,36,82,100,10.74,1.74,0.0
2022-06-01,density,37,82,100,7.72,2.25,0.0
2022-06-01,density,38,82,100,6.88,2.16,0.0
2022-06-01,density,39,82,100,7.24,2.02,0.0
2022-06-01,density,40,82,100,6.22,1.66,0.0
2022-06-01,density,41,82,100,6.82,1.82,0.0
2022-06-01,density,42,82,100,10.66,1.95,0.0
2022-06-01,density,43,82,100,10.12,2.05,0.0
2022-06-01,density,44,82,100,10.02,1.96,0.0
2022-06-01,density,45,82,100,5.4,1.8,0.0
2022-06-01,density,46,82,100,8.0,1.89,0.0
2022-06-01,density,47,82,100,9.48,1.7,0.0
2022-06-01,density,48,82,100,6.82,1.85,0.0
2022-06-01,density,49,82,100,7.0,2.0,0.0
2022-06-01,density,50,82,100,3.72,1.27,0.0
2022-06-01,density,51,82,100,6.58,1.81,0.0
2022-06-01,density,52,82,100,10.36,1.84,0.0
2022-06-01,density,53,82,100,4.52,1.5,0.0
2022-06-01,density,54,82,100,5.38,1.42,0.0
2022-06-01,density,55,82,100,6.86,1.75,0.0
2022-06-01,density,56,82,100,6.44,1.54,0.0
2022-06-01,density,57,82,100,6.7,1.89,0.0
2022-06-01,density,58,82,100,5.6,1.99,0.0
2022-06-01,density,59,82,100,11.26,1.94,0.0
2022-06-01,density,60,82,100,11.0,1.81,0.0
2022-06-01,density,61,82,100,4.42,1.39,0.0
2022-06-01,density,62,82,100,5.58,1.54,0.0
2022-06-01,density,63,82,100,6.4,1.57,0.0
2022-06-01,density,64,82,100,11.12,1.94,0.0
2022-06-01,density,65,82,100,4.86,1.44,0.0
2022-06-01,density,66,82,100,5.14,1.69,0.0
2022-06-01,density,67,82,100,6.32,1.77,0.0
2022-06-01,density,68,82,100,4.52,1.41,0.0
2022-06-01,density,69,82,100,6.3,1.94,0.0
2022-06-01,density,70,82,100,7.28,1.98,0.0
2022-06-01,density,71,82,100,10.62,1.94,0.0
2022-06-01,density,72,82,100,6.72,1.95,0.0
2022-06-01,density,73,82,100,6.42,1.85,0.0
2022-06-01,density,74,82,100,5.26,1.31,0.0
2022-06-01,density,75,82,100,5.64,1.8,0.0
2022-06-01,density,76,82,100,6.82,1.83,0.0
2022-06-01,density,77,82,100,6.8,2.01,0.0
2022-06-01,density,78,82,100,5.5,1.96,0.0
2022-06-01,density,79,82,100,7.78,1.5,0.0
2022-06-01,density,80,82,100,7.9,1.53,0.0
2022-06-01,density,81,82,100,7.68,1.78,0.0
2022-06-01,density,82,82,100,8.7,1.64,0.0
2022-06-01,density,83,82,100,10.08,1.67,0.0
2022-06-01,density,84,82,100,9.24,1.74,0.0
2022-06-01,density,85,82,100,8.96,1.77,0.0
2022-06-01,density,86,82,100,6.04,1.83,0.0
2022-06-01,density,87,82,100,9.16,1.64,0.0
2022-06-01,density,88,82,100,5.46,1.51,0.0
2022-06-01,density,89,82,100,8.94,1.74,0.0
2022-06-01,density,90,82,100,6.76,1.91,0.0
2022-06-01,density,91,82,100,5.86,1.82,0.0
2022-06-01,density,92,82,100,10.36,1.99,0.0
2022-06-01,density,93,82,100,5.08,1.44,0.0
2022-06-01,density,94,82,100,6.04,1.82,0.0
2022-06-01,density,95,82,100,9.58,1.72,0.0
2022-06-01,density,96,82,100,5.68,1.66,0.0
2022-06-01,density,97,82,100,8.7,1.62,0.0
2022-06-01,density,98,82,100,8.18,1.98,0.0
2022-06-01,density,99,82,100,4.88,1.36,0.0
2022-06-01,density,100,82,100,5.66,1.47,0.0
2022-06-01,density,101,82,100,5.66,1.8,0.0
2022-06-01,density,102,82,100,6.52,1.7,0.0
2022-06-01,density,103,82,100,6.36,1.76,0.0
2022-06-01,density,104,82,100,5.48,1.86,0.0
2022-06-01,density,105,82,100,5.4,1.63,0.0
2022-06-01,density,106,82,100,10.5,2.0,0.0
2022-06-01,density,107,82,100,8.46,1.74,0.0
2022-06-01,density,108,82,100,6.14,1.71,0.0
2022-06-01,density,109,82,100,6.32,1.79,0.0
2022-06-01,density,110,82,100,7.68,1.97,0.0
2022-06-01,density,111,82,100,6.98,2.2,0.0
2022-06-01,density,112,82,100,6.38,1.82,0.0
2022-06-01,density,113,82,100,9.66,1.86,0.0
2022-06-01,density,114,82,100,7.96,1.99,0.0
2022-06-01,density,115,82,100,10.04,1.87,0.0
2022-06-01,density,116,82,100,5.3,1.55,0.0
2022-06-01,density,117,82,100,6.86,1.29,0.0
2022-06-01,density,118,82,100,6.68,1.67,0.0
2022-06-01,density,119,82,100,7.28,1.8,0.0
2022-06-01,density,120,82,100,8.28,1.61,0.0
2022-06-01,density,121,82,100,7.76,2.03,0.0
2022-06-01,density,122,82,100,6.1,1.9,0.0
2022-06-01,density,123,82,100,6.68,1.53,0.0
2022-06-01,density,124,82,100,7.86,2.05,0.0
2022-06-01,density,125,82,100,11.14,2.04,0.0
2022-06-01,density,126,82,100,9.2,1.69,0.0
2022-06-01,density,127,82,100,5.34,1.46,0.0
2022-06-01,density,128,82,100,8.42,1.5,0.0
2022-06-01,density,129,82,100,7.76,1.47,0.0
2022-06-01,density,130,82,100,9.18,1.76,0.0
2022-06-01,density,131,82,100,4.46,1.44,0.0
2022-06-01,density,132,82,100,3.84,1.12,0.0
2022-06-01,density,133,82,100,8.26,2.04,0.0
2022-06-01,density,134,82,100,4.82,1.47,0.0
2022-06-01,density,135,82,100,10.44,2.03,0.0
2022-06-01,density,136,82,100,8.6,1.74,0.0
2022-06-01,density,137,82,100,5.52,1.55,0.0
2022-06-01,density,138,82,100,9.72,1.7,0.0
2022-06-01,density,139,82,100,6.72,2.0,0.0
2022-06-01,density,140,82,100,9.92,1.66,0.0
2022-06-01,density,141,82,100,7.5,2.24,0.0
2022-06-01,density,142,82,100,6.72,1.7,0.0
2022-06-01,density,143,82,100,4.52,1.54,0.0
2022-06-01,density,144,82,100,7.6,2.09,0.0
2022-06-01,density,145,82,100,7.06,1.65,0.0
2022-06-01,density,146,82,100,10.78,2.04,0.0
2022-06-01,density,147,82,100,6.7,2.0,0.0
2022-06-01,density,148,82,100,5.78,1.71,0.0
2022-06-01,density,149,82,100,9.66,1.72,0.0
2022-06-01,density,150,82,100,4.54,1.32,0.0
2022-06-01,density,151,82,100,7.46,1.87,0.0
2022-06-01,density,152,82,100,5.5,1.47,0.0
2022-06-01,density,153,82,100,5.52,1.28,0.0
2022-06-01,density,154,82,100,9.58,2.11,0.0
2022-06-01,density,155,82,100,9.0,1.86,0.0
2022-06-01,density,156,82,100,5.72,1.52,0.0
2022-06-01,density,157,82,100,7.08,2.01,0.0
2022-06-01,density,158,82,100,7.08,1.69,0.0
2022-06-01,density,159,82,100,5.78,1.78,0.0
2022-06-01,density,160,82,100,9.12,2.51,0.0
2022-06-01,density,161,82,100,7.88,2.2,0.0
2022-06-01,density,162,82,100,8.56,1.65,0.0
2022-06-01,density,163,82,100,9.72,2.16,0.0
2022-06-01,density,164,82,100,10.9,2.19,0.0
2022-06-01,density,165,82,100,9.6,1.81,0.0
2022-06-01,density,166,82,100,6.86,1.87,0.0
2022-06-01,density,167,82,100,4.62,1.45,0.0
2022-06-01,density,168,82,100,10.28,1.73,0.0
2022-06-01,density,169,82,100,5.24,1.47,0.0
2022-06-01,density,170,82,100,9.02,1.81,0.0
2022-06-01,density,171,82,100,7.92,1.49,0.0
2022-06-01,density,172,82,100,8.04,1.75,0.0
2022-06-01,density,173,82,100,7.34,2.09,0.0
2022-06-01,density,174,82,100,5.06,1.74,0.0
2022-06-01,density,175,82,100,6.4,1.92,0.0
2022-06-01,density,176,82,100,5.44,1.66,0.0
2022-06-01,density,177,82,100,8.84,1.67,0.0
2022-06-01,density,178,82,100,5.36,1.68,0.0
2022-06-01,density,179,82,100,8.64,2.11,0.0
2022-06-01,density,180,82,100,7.18,2.1,0.0
2022-06-01,density,181,82,100,9.24,1.8,0.0
2022-06-01,density,182,82,100,6.88,1.69,0.0
2022-06-01,density,183,82,100,9.94,1.96,0.0
2022-06-01,density,184,82,100,6.38,1.82,0.0
2022-06-01,density,185,82,100,8.02,1.95,0.0
2022-06-01,density,186,82,100,7.26,2.1,0.0
2022-06-01,density,187,82,100,6.88,1.51,0.0
2022-06-01,density,188,82,100,11.66,2.24,0.0
2022-06-01,density,189,82,100,8.44,2.1,0.0
2022-06-01,density,190,82,100,6.56,1.8,0.0
2022-06-01,density,191,82,100,5.16,1.56,0.0
2022-06-01,density,192,82,100,10.82,1.94,0.0
2022-06-01,density,193,82,100,5.26,1.23,0.0
2022-06-01,density,194,82,100,4.8,1.38,0.0
2022-06-01,density,195,82,100,10.92,1.99,0.0
2022-06-01,density,196,82,100,4.88,1.37,0.0
2022-06-01,density,197,82,100,7.18,2.06,0.0
2022-06-01,density,198,82,100,6.42,1.43,0.0
2022-06-01,density,199,82,100,7.44,1.91,0.0
2022-06-01,density,200,82,100,5.56,1.59,0.0
2022-06-01,burst,0,82,100,9.86,2.01,0.0
2022-06-01,burst,1,82,100,4.72,1.63,0.0
2022-06-01,burst,2,82,100,5.36,1.51,0.0
2022-06-01,burst,3,82,100,4.52,1.43,0.0
2022-06-01,burst,4,82,100,5.82,2.13,0.0
2022-06-01,burst,5,82,100,5.86,1.41,0.0
2022-06-01,burst,6,82,100,8.06,1.86,0.0
2022-06-01,burst,7,82,100,4.6,1.61,0.0
2022-06-01,burst,8,82,100,8.18,2.0,0.0
2022-06-01,burst,9,82,100,4.96,1.43,0.0
2022-06-01,burst,10,82,100,9.58,1.95,0.0
2022-06-01,burst,11,82,100,5.4,1.36,0.0
2022-06-01,burst,12,82,100,10.86,2.1,0.0
2022-06-01,burst,13,82,100,6.54,1.66,0.0
2022-06-01,burst,14,82,100,9.62,2.05,0.0
2022-06-01,burst,15,82,100,6.24,1.93,0.0
2022-06-01,burst,16,82,100,5.86,1.51,0.0
2022-06-01,burst,17,82,100,4.96,1.36,0.0
2022-06-01,burst,18,82,100,7.56,2.17,0.0
2022-06-01,burst,19,82,100,6.16,1.8,0.0
2022-06-01,burst,20,82,100,4.9,1.48,0.0
2022-06-01,burst,21,82,100,7.72,2.01,0.0
2022-06-01,burst,22,82,100,10.3,1.91,0.0
2022-06-01,burst,23,82,100,4.9,1.71,0.0
2022-06-01,burst,24,82,100,6.38,1.64,0.0
2022-06-01,burst,25,82,100,8.22,2.09,0.0
2022-06-01,burst,26,82,100,7.12,1.86,0.0
2022-06-01,burst,27,82,100,9.44,1.76,0.0
2022-06-01,burst,28,82,100,6.56,1.78,0.0
2022-06-01,burst,29,82,100,8.54,1.59,0.0
2022-06-01,burst,30,82,100,7.84,2.04,0.0
2022-06-01,burst,31,82,100,8.7,1.57,0.0
2022-06-01,burst,32,82,100,10.72,1.75,0.0
2022-06-01,burst,33,82,100,5.18,1.43,0.0
2022-06-01,burst,34,82,100,5.88,1.78,0.0
2022-06-01,burst,35,82,100,8.98,1.83,0.0
2022-06-01,burst,36,82,100,10.18,1.98,0.0
2022-06-01,burst,37,82,100,7.82,1.54,0.0
2022-06-01,burst,38,82,100,6.68,1.59,0.0
2022-06-01,burst,39,82,100,6.48,1.83,0.0
2022-06-01,burst,40,82,100,7.68,1.79,0.0
2022-06-01,burst,41,82,100,11.18,2.39,0.0
2022-06-01,burst,42,82,100,9.2,2.66,0.0
2022-06-01,burst,43,82,100,4.92,1.27,0.0
2022-06-01,burst,44,82,100,5.32,1.68,0.0
2022-06-01,burst,45,82,100,4.88,1.29,0.0
2022-06-01,burst,46,82,100,7.98,1.9,0.0
2022-06-01,burst,47,82,100,6.88,1.95,0.0
2022-06-01,burst,48,82,100,6.3,1.77,0.0
2022-06-01,burst,49,82,100,6.22,1.88,0.0
2022-06-01,burst,50,82,100,11.16,2.21,0.0
2022-06-01,burst,51,82,100,7.44,1.85,0.0
2022-06-01,burst,52,82,100,5.36,1.5,0.0
2022-06-01,burst,53,82,100,7.52,2.15,0.0
2022-06-01,burst,54,82,100,5.56,1.58,0.0
2022-06-01,burst,55,82,100,6.24,1.94,0.0
2022-06-01,burst,56,82,100,6.88,2.06,0.0
2022-06-01,burst,57,82,100,8.22,1.69,0.0
2022-06-01,burst,58,82,100,8.92,1.45,0.0
2022-06-01,burst,59,82,100,7.22,2.07,0.0
2022-06-01,burst,60,82,100,8.4,1.56,0.0
2022-06-01,burst,61,82,100,10.94,2.15,0.0
2022-06-01,burst,62,82,100,7.02,1.87,0.0
2022-06-01,burst,63,82,100,7.94,1.37,0.0
2022-06-01,burst,64,82,100,6.92,2.12,0.0
2022-06-01,burst,65,82,100,5.68,1.43,0.0
2022-06-01,burst,66,82,100,8.12,2.1,0.0
2022-06-01,burst,67,82,100,4.32,1.37,0.0
2022-06-01,burst,68,82,100,6.34,1.93,0.0
2022-06-01,burst,69,82,100,4.78,1.61,0.0
2022-06-01,burst,70,82,100,10.4,2.04,0.0
2022-06-01,burst,71,82,100,10.68,1.69,0.0
2022-06-01,burst,72,82,100,6.2,1.78,0.0
2022-06-01,burst,73,82,100,10.72,1.89,0.0
2022-06-01,burst,74,82,100,8.72,1.62,0.0
2022-06-01,burst,75,82,100,8.52,1.52,0.0
2022-06-01,burst,76,82,100,6.9,1.71,0.0
2022-06-01,burst,77,82,100,8.32,2.21,0.0
2022-06-01,burst,78,82,100,8.72,2.06,0.0
2022-06-01,burst,79,82,100,8.8,1.75,0.0
2022-06-01,burst,80,82,100,11.12,2.08,0.0
2022-06-01,burst,81,82,100,6.88,1.93,0.0
2022-06-01,burst,82,82,100,9.22,1.85,0.0
2022-06-01,burst,83,82,100,5.38,1.83,0.0
2022-06-01,burst,84,82,100,6.78,1.7,0.0
2022-06-01,burst,85,82,100,4.76,1.36,0.0
2022-06-01,burst,86,82,100,5.4,1.6,0.0
2022-06-01,burst,87,82,100,5.38,1.61,0.0
2022-06-01,burst,88,82,100,9.42,2.33,0.0
2022-06-01,burst,89,82,100,10.46,2.02,0.0
2022-06-01,burst,90,82,100,5.84,1.93,0.0
2022-06-01,burst,91,82,100,7.82,2.05,0.0
2022-06-01,burst,92,82,100,6.52,1.95,0.0
2022-06-01,burst,93,82,100,6.48,1.65,0.0
2022-06-01,burst,94,82,100,9.18,1.65,0.0
2022-06-01,burst,95,82,100,6.68,1.92,0.0
2022-06-01,burst,96,82,100,9.88,1.79,0.0
2022-06-01,burst,97,82,100,6.2,2.02,0.0
2022-06-01,burst,98,82,100,7.18,1.94,0.0
2022-06-01,burst,99,82,100,5.92,1.8,0.0
2022-06-01,burst,100,82,100,5.78,1.68,0.0
2022-06-01,burst,101,82,100,9.86,1.87,0.0
2022-06-01,burst,102,82,100,5.02,1.53,0.0
2022-06-01,burst,103,82,100,5.56,1.41,0.0
2022-06-01,burst,104,82,100,4.52,1.55,0.0
2022-06-01,burst,105,82,100,8.8,2.25,0.0
2022-06-01,burst,106,82,100,8.22,2.15,0.0
2022-06-01,burst,107,82,100,8.64,1.42,0.0
2022-06-01,burst,108,82,100,8.56,1.51,0.0
2022-06-01,burst,109,82,100,7.84,1.98,0.0
2022-06-01,burst,110,82,100,4.3,1.38,0.0
2022-06-01,burst,111,82,100,4.16,1.29,0.0
2022-06-01,burst,112,82,100,6.92,1.96,0.0
2022-06-01,burst,113,82,100,3.92,1.29,0.0
2022-06-01,burst,114,82,100,6.2,1.7,0.0
2022-06-01,burst,115,82,100,8.58,1.64,0.0
2022-06-01,burst,116,82,100,9.74,1.8,0.0
2022-06-01,burst,117,82,100,7.28,2.1,0.0
2022-06-01,burst,118,82,100,5.46,1.55,0.0
2022-06-01,burst,119,82,100,5.6,1.73,0.0
2022-06-01,burst,120,82,100,9.06,1.62,0.0
2022-06-01,burst,121,82,100,5.88,1.85,0.0
2022-06-01,burst,122,82,100,5.82,1.69,0.0
2022-06-01,burst,123,82,100,7.3,1.95,0.0
2022-06-01,burst,124,82,100,9.3,1.9,0.0
2022-06-01,burst,125,82,100,6.98,1.76,0.0
2022-06-01,burst,126,82,100,7.24,1.91,0.0
2022-06-01,burst,127,82,100,5.78,1.63,0.0
2022-06-01,burst,128,82,100,7.2,1.23,0.0
2022-06-01,burst,129,82,100,8.38,1.49,0.0
2022-06-01,burst,130,82,100,5.74,1.55,0.0
2022-06-01,burst,131,82,100,6.56,1.79,0.0
2022-06-01,burst,132,82,100,4.8,1.59,0.0
2022-06-01,burst,133,82,100,6.6,2.27,0.0
2022-06-01,burst,134,82,100,8.68,2.13,0.0
2022-06-01,burst,135,82,100,6.4,1.81,0.0
2022-06-01,burst,136,82,100,8.78,1.61,0.0
2022-06-01,burst,137,82,100,5.9,1.64,0.0
2022-06-01,burst,138,82,100,10.12,1.98,0.0
2022-06-01,burst,139,82,100,4.96,1.58,0.0
2022-06-01,burst,140,82,100,7.5,1.88,0.0
2022-06-01,burst,141,82,100,6.94,2.14,0.0
2022-06-01,burst,142,82,100,6.38,1.42,0.0
2022-06-01,burst,143,82,100,10.58,2.0,0.0
2022-06-01,burst,144,82,100,5.42,1.74,0.0
2022-06-01,burst,145,82,100,3.92,1.47,0.0
2022-06-01,burst,146,82,100,5.3,1.44,0.0
2022-06-01,burst,147,82,100,8.52,2.12,0.0
2022-06-01,burst,148,82,100,6.34,1.7,0.0
2022-06-01,burst,149,82,100,8.24,1.48,0.0
2022-06-01,burst,150,82,100,7.36,1.81,0.0
2022-06-01,burst,151,82,100,4.72,1.32,0.0
2022-06-01,burst,152,82,100,6.0,1.81,0.0
2022-06-01,burst,153,82,100,10.9,1.87,0.0
2022-06-01,burst,154,82,100,5.42,1.71,0.0
2022-06-01,burst,155,82,100,9.5,1.88,0.0
2022-06-01,burst,156,82,100,8.66,1.74,0.0
2022-06-01,burst,157,82,100,5.38,1.68,0.0
2022-06-01,burst,158,82,100,8.36,1.84,0.0
2022-06-01,burst,159,82,100,6.78,1.94,0.0
2022-06-01,burst,160,82,100,8.36,2.03,0.0
2022-06-01,burst,161,82,100,4.72,1.74,0.0
2022-06-01,burst,162,82,100,7.42,1.76,0.0
2022-06-01,burst,163,82,100,7.42,1.97,0.0
2022-06-01,burst,164,82,100,10.46,1.91,0.0
2022-06-01,burst,165,82,100,5.1,1.66,0.0
2022-06-01,burst,166,82,100,5.66,1.79,0.0
2022-06-01,burst,167,82,100,5.06,1.52,0.0
2022-06-01,burst,168,82,100,9.24,1.47,0.0
2022-06-01,burst,169,82,100,8.26,1.72,0.0
2022-06-01,burst,170,82,100,4.98,1.47,0.0
2022-06-01,burst,171,82,100,7.92,1.38,0.0
2022-06-01,burst,172,82,100,8.88,1.68,0.0
2022-06-01,burst,173,82,100,5.8,1.7,0.0
2022-06-01,burst,174,82,100,10.4,2.0,0.0
2022-06-01,burst,175,82,100,6.68,1.68,0.0
2022-06-01,burst,176,82,100,5.12,1.67,0.0
2022-06-01,burst,177,82,100,8.88,1.6,0.0
2022-06-01,burst,178,82,100,11.62,2.11,0.0
2022-06-01,burst,179,82,100,6.06,2.03,0.0
2022-06-01,burst,180,82,100,5.1,1.59,0.0
2022-06-01,burst,181,82,100,5.84,1.86,0.0
2022-06-01,burst,182,82,100,5.84,1.37,0.0
2022-06-01,burst,183,82,100,11.44,2.27,0.0
2022-06-01,burst,184,82,100,4.88,1.45,0.0
2022-06-01,burst,185,82,100,6.08,1.63,0.0
2022-06-01,burst,186,82,100,10.36,1.84,0.0
2022-06-01,burst,187,82,100,7.4,1.77,0.0
2022-06-01,burst,188,82,100,8.5,1.76,0.0
2022-06-01,burst,189,82,100,7.16,1.81,0.0
2022-06-01,burst,190,82,100,4.64,1.67,0.0
2022-06-01,burst,191,82,100,9.46,1.5,0.0
2022-06-01,burst,192,82,100,6.9,1.94,0.0
2022-06-01,burst,193,82,100,8.2,1.62,0.0
2022-06-01,burst,194,82,100,4.5,1.51,0.0
2022-06-01,burst,195,82,100,5.36,1.69,0.0
2022-06-01,burst,196,82,100,5.18,1.48,0.0
2022-06-01,burst,197,82,100,4.78,1.54,0.0
2022-06-01,burst,198,82,100,6.76,1.69,0.0
2022-06-01,burst,199,82,100,10.74,2.1,0.0
2022-06-01,burst,200,82,100,6.54,1.81,0.0
2022-06-01,reciprocity,0,82,100,10.4,2.26,0.0
2022-06-01,reciprocity,1,82,100,8.42,2.47,0.0
2022-06-01,reciprocity,2,82,100,6.18,1.8,0.0
2022-06-01,reciprocity,3,82,100,6.14,1.54,0.0
2022-06-01,reciprocity,4,82,100,6.32,1.77,0.0
2022-06-01,reciprocity,5,82,100,7.48,1.4,0.0
2022-06-01,reciprocity,6,82,100,8.26,1.38,0.0
2022-06-01,reciprocity,7,82,100,7.64,2.14,0.0
2022-06-01,reciprocity,8,82,100,9.24,1.5,0.0
2022-06-01,reciprocity,9,82,100,8.24,1.99,0.0
2022-06-01,reciprocity,10,82,100,4.94,1.79,0.0
2022-06-01,reciprocity,11,82,100,11.32,2.0,0.0
2022-06-01,reciprocity,12,82,100,4.84,1.48,0.0
2022-06-01,reciprocity,13,82,100,3.76,1.21,0.0
2022-06-01,reciprocity,14,82,100,9.32,1.56,0.0
2022-06-01,reciprocity,15,82,100,10.6,1.91,0.0
2022-06-01,reciprocity,16,82,100,7.0,1.69,0.0
2022-06-01,reciprocity,17,82,100,6.28,1.72,0.0
2022-06-01,reciprocity,18,82,100,9.3,1.62,0.0
2022-06-01,reciprocity,19,82,100,11.88,2.22,0.0
2022-06-01,reciprocity,20,82,100,10.76,1.81,0.0
2022-06-01,reciprocity,21,82,100,6.96,1.99,0.0
2022-06-01,reciprocity,22,82,100,5.7,1.67,0.0
2022-06-01,reciprocity,23,82,100,3.8,1.17,0.0
2022-06-01,reciprocity,24,82,100,5.44,1.3,0.0
2022-06-01,reciprocity,25,82,100,6.44,2.01,0.0
2022-06-01,reciprocity,26,82,100,8.7,2.06,0.0
2022-06-01,reciprocity,27,82,100,6.1,2.03,0.0
2022-06-01,reciprocity,28,82,100,6.96,1.52,0.0
2022-06-01,reciprocity,29,82,100,8.2,2.24,0.0
2022-06-01,reciprocity,30,82,100,6.66,1.84,0.0
2022-06-01,reciprocity,31,82,100,5.88,1.61,0.0
2022-06-01,reciprocity,32,82,100,6.28,1.72,0.0
2022-06-01,reciprocity,33,82,100,5.52,1.78,0.0
2022-06-01,reciprocity,34,82,100,8.74,1.84,0.0
2022-06-01,reciprocity,35,82,100,6.22,1.6,0.0
2022-06-01,reciprocity,36,82,100,7.78,1.41,0.0
2022-06-01,reciprocity,37,82,100,5.54,1.58,0.0
2022-06-01,reciprocity,38,82,100,5.48,1.9,0.0
2022-06-01,reciprocity,39,82,100,4.54,1.52,0.0
2022-06-01,reciprocity,40,82,100,4.54,1.6,0.0
2022-06-01,reciprocity,41,82,100,5.42,1.55,0.0
2022-06-01,reciprocity,42,82,100,4.68,1.66,0.0
2022-06-01,reciprocity,43,82,100,9.32,1.92,0.0
2022-06-01,reciprocity,44,82,100,6.66,1.78,0.0
2022-06-01,reciprocity,45,82,100,10.88,1.92,0.0
2022-06-01,reciprocity,46,82,100,6.22,1.9,0.0
2022-06-01,reciprocity,47,82,100,7.6,1.28,0.0
2022-06-01,reciprocity,48,82,100,8.92,1.54,0.0
2022-06-01,reciprocity,49,82,100,9.84,2.08,0.0
2022-06-01,reciprocity,50,82,100,7.88,1.9,0.0
2022-06-01,reciprocity,51,82,100,9.74,1.79,0.0
2022-06-01,reciprocity,52,82,100,6.04,1.76,0.0
2022-06-01,reciprocity,53,82,100,6.54,1.84,0.0
2022-06-01,reciprocity,54,82,100,4.9,1.24,0.0
2022-06-01,reciprocity,55,82,100,6.64,1.59,0.0
2022-06-01,reciprocity,56,82,100,6.06,1.93,0.0
2022-06-01,reciprocity,57,82,100,6.54,1.93,0.0
2022-06-01,reciprocity,58,82,100,6.86,1.77,0.0
2022-06-01,reciprocity,59,82,100,9.96,1.83,0.0
2022-06-01,reciprocity,60,82,100,5.34,1.6,0.0
2022-06-01,reciprocity,61,82,100,5.8,1.91,0.0
2022-06-01,reciprocity,62,82,100,6.48,1.75,0.0
2022-06-01,reciprocity,63,82,100,6.3,1.71,0.0
2022-06-01,reciprocity,64,82,100,4.72,1.64,0.0
2022-06-01,reciprocity,65,82,100,4.1,1.47,0.0
2022-06-01,reciprocity,66,82,100,4.32,1.29,0.0
2022-06-01,reciprocity,67,82,100,4.92,1.6,0.0
2022-06-01,reciprocity,68,82,100,9.74,1.74,0.0
2022-06-01,reciprocity,69,82,100,6.74,2.03,0.0
