_label,n,mean_evt_cnt,mean_active_days,mean_cp_distinct,mean_entropy,mean_fwd30_evt,mean_fwd30_new_cp,model
4,769,1.068920676202861,1.0,1.0,0.0,0.9856957087126138,0.328998699609883,full_asof__gmm
5,3477,9.17745182628703,4.7612884670693125,6.269197584124245,2.144785621169644,4.871728501581823,1.731665228645384,full_asof__gmm
6,794,52.041561712846345,13.858942065491183,22.877833753148614,3.5168100966614313,9.624685138539043,3.0579345088161207,full_asof__gmm
7,794,1578.5377833753148,70.77078085642317,408.0214105793451,6.175631532175872,142.66120906801007,55.439546599496225,full_asof__gmm
8,1407,187.58848614072494,37.49751243781095,77.22885572139303,5.148857106236026,29.71997157071784,10.86638237384506,full_asof__gmm
9,1499,367.5917278185457,52.74382921947965,135.16277518345564,5.609295793449609,49.80987324883255,19.866577718478986,full_asof__gmm
-1,8427,175.96653613385547,18.21620980182746,49.86210988489379,3.367664166484502,19.918476326094694,6.889640441438234,full_asof__hdbscan
0,164,68.27439024390245,19.420731707317074,26.28048780487805,3.6877094264352834,11.536585365853659,4.371951219512195,full_asof__hdbscan
1,116,140.99137931034483,31.99137931034483,58.14655172413793,4.732803716750967,22.879310344827587,8.025862068965518,full_asof__hdbscan
2,465,796.331182795699,59.903225806451616,282.152688172043,6.011907375858815,97.06236559139785,44.903225806451616,full_asof__hdbscan
3,33,1.0303030303030303,1.0,1.0,0.0,0.42424242424242425,0.30303030303030304,full_asof__hdbscan
4,36,7.444444444444445,1.3333333333333333,3.9166666666666665,1.6501944543349905,1.0,0.4722222222222222,full_asof__hdbscan
5,4029,162.43410275502606,30.3879374534624,67.88582774882104,4.528559845513384,25.913874410523704,9.963762720277984,full_asof__hdbscan
6,35,2.0285714285714285,2.0285714285714285,1.9142857142857144,0.9024275000206045,0.7714285714285715,0.2857142857142857,full_asof__hdbscan
7,42,2.0,2.0,2.0,1.0,2.357142857142857,1.119047619047619,full_asof__hdbscan
8,47,4.212765957446808,1.0425531914893618,2.3191489361702127,0.8704556614938312,1.3617021276595744,0.6808510638297872,full_asof__hdbscan
9,43,2.0,1.2790697674418605,2.0,1.0,1.186046511627907,0.6976744186046512,full_asof__hdbscan
10,32,2.0,2.0,2.0,1.0,0.65625,0.125,full_asof__hdbscan
11,75,2.3733333333333335,1.6266666666666667,2.0933333333333333,0.9730833353566652,0.5333333333333333,0.3333333333333333,full_asof__hdbscan
12,58,1.0,1.0,1.0,0.0,0.4482758620689655,0.2413793103448276,full_asof__hdbscan
13,66,1.0,1.0,1.0,0.0,0.19696969696969696,0.10606060606060606,full_asof__hdbscan
14,118,1.0,1.0,1.0,0.0,0.5,0.288135593220339,full_asof__hdbscan
15,53,2.0377358490566038,1.5849056603773586,2.018867924528302,1.0094954402787857,0.660377358490566,0.3584905660377358,full_asof__hdbscan
16,161,2.0559006211180124,1.950310559006211,1.6956521739130435,0.689014466914019,2.515527950310559,0.7267080745341615,full_asof__hdbscan
17,87,1.0,1.0,1.0,0.0,1.3103448275862069,0.3333333333333333,full_asof__hdbscan
18,111,1.0,1.0,1.0,0.0,2.1981981981981984,0.40540540540540543,full_asof__hdbscan
19,84,1.0,1.0,1.0,0.0,1.2619047619047619,0.6071428571428571,full_asof__hdbscan
20,32,1.0,1.0,1.0,0.0,0.65625,0.1875,full_asof__hdbscan
21,30,1.0,1.0,1.0,0.0,0.8666666666666667,0.13333333333333333,full_asof__hdbscan
22,55,1.0,1.0,1.0,0.0,0.509090909090909,0.18181818181818182,full_asof__hdbscan
23,228,10.68421052631579,8.56578947368421,9.153508771929825,2.730723616681829,10.710526315789474,0.5964912280701754,full_asof__hdbscan
24,38,5.078947368421052,4.5,5.052631578947368,2.278869028035795,7.947368421052632,0.10526315789473684,full_asof__hdbscan
25,3217,46.540254895865715,14.815355921666148,23.906745414982904,3.6679649415997404,11.066521603978861,3.4423375815977617,full_asof__hdbscan
26,61,2.6721311475409837,1.0,2.4262295081967213,1.218649428322277,2.1147540983606556,0.9344262295081968,full_asof__hdbscan
27,43,2.0232558139534884,1.0232558139534884,1.441860465116279,0.43220843024932915,0.7209302325581395,0.5116279069767442,full_asof__hdbscan
28,144,1.0069444444444444,1.0,1.0,0.0,0.6111111111111112,0.2847222222222222,full_asof__hdbscan
29,48,2.6458333333333335,1.0208333333333333,2.0625,0.9720208956737361,0.9166666666666666,0.3125,full_asof__hdbscan
30,87,2.0,1.0,2.0,1.0,1.1149425287356323,0.5057471264367817,full_asof__hdbscan
31,80,3.5125,1.1,2.9,1.4615587812769486,1.1875,0.5125,full_asof__hdbscan
32,112,1.0,1.0,1.0,0.0,1.1160714285714286,0.7857142857142857,full_asof__hdbscan
33,62,1.0,1.0,1.0,0.0,0.06451612903225806,0.0,full_asof__hdbscan
-1,8678,170.95091034800646,17.714911269877852,48.47603134362756,3.3014187807804047,19.356879465314588,6.708688637935008,full_asof__hdbscan
0,164,68.27439024390245,19.420731707317074,26.28048780487805,3.6877094264352834,11.536585365853659,4.371951219512195,full_asof__hdbscan
1,116,140.99137931034483,31.99137931034483,58.14655172413793,4.732803716750967,22.879310344827587,8.025862068965518,full_asof__hdbscan
2,465,796.331182795699,59.903225806451616,282.152688172043,6.011907375858815,97.06236559139785,44.903225806451616,full_asof__hdbscan
3,4029,162.43410275502606,30.3879374534624,67.88582774882104,4.528559845513384,25.913874410523704,9.963762720277984,full_asof__hdbscan
4,75,2.3733333333333335,1.6266666666666667,2.0933333333333333,0.9730833353566652,0.5333333333333333,0.3333333333333333,full_asof__hdbscan
5,66,1.0,1.0,1.0,0.0,0.19696969696969696,0.10606060606060606,full_asof__hdbscan
6,118,1.0,1.0,1.0,0.0,0.5,0.288135593220339,full_asof__hdbscan
7,161,2.0559006211180124,1.950310559006211,1.6956521739130435,0.689014466914019,2.515527950310559,0.7267080745341615,full_asof__hdbscan
8,87,1.0,1.0,1.0,0.0,1.3103448275862069,0.3333333333333333,full_asof__hdbscan
9,111,1.0,1.0,1.0,0.0,2.1981981981981984,0.40540540540540543,full_asof__hdbscan
10,117,1.0,1.0,1.0,0.0,1.0854700854700854,0.48717948717948717,full_asof__hdbscan
